run_id,defect_id,reviewer_count,reviewer_ids,representative_fault_type,representative_position,representative_page_hint,representative_description
costed_cbr_split_soft_n10_015,h:5d89eb31e049214f,2,reviewer_2_cbr;reviewer_3_cbr,M,3.2.1,p. 2,'Reject_Order': A signal is missing for not confirming orders.
costed_cbr_split_soft_n10_015,h:88b6904f05a00bcc,2,reviewer_1_cbr;reviewer_6_cbr,M,3.4.1,p. 9,'Reject_Order': A signal is missing for not confirming orders.
costed_cbr_split_soft_n10_015,h:007df3fee3036a26,1,reviewer_9_cbr,M,4.2,p. 10,'Start_Voice': A corresponding reject signal is missing for the voice communication initiation.
costed_cbr_split_soft_n10_015,h:033a81d18df1202a,1,reviewer_8_cbr,M,4.1,p. 9,'Reject_Order': A signal is missing for not confirming orders.
costed_cbr_split_soft_n10_015,h:057d870b9e8114d3,1,reviewer_5_cbr,M,3.3.2,p. 4,'AlarmReset': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_015,h:0c2e708d20c99dd1,1,reviewer_6_cbr,W,3.4.1,p. 9,'Order': The signal sequence is incorrect in the MSC.
costed_cbr_split_soft_n10_015,h:0d14e115ef1df93d,1,reviewer_10_cbr,M,Table 1,p. 7,'Order_Reject': A signal is missing for rejecting orders.
costed_cbr_split_soft_n10_015,h:13c4d62c3418e30c,1,reviewer_3_cbr,M,3.2.2,p. 3,'Order': The signal has wrong parameter types in Table 1.
costed_cbr_split_soft_n10_015,h:2769f70d18840128,1,reviewer_7_cbr,M,3.4.2,p. 5,'Ack': A corresponding acknowledgment signal is missing for the 'Order' signal.
costed_cbr_split_soft_n10_015,h:4b6a01d49a6d3dff,1,reviewer_7_cbr,W,Table 1,p. 6,'Order': The parameter types in Table 1 do not match the defined structure in section 3.1.
costed_cbr_split_soft_n10_015,h:4d5df0759ee79b95,1,reviewer_8_cbr,M,4.2,p. 10,'Stop_Voice': A signal is missing for terminating voice communication.
costed_cbr_split_soft_n10_015,h:5213fe75a0e916a5,1,reviewer_5_cbr,M,3.3.2,p. 4,'Stop_Voice': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_015,h:5222d34ef4d6bd0c,1,reviewer_6_cbr,M,3.4.1,p. 9,'Order_Cancel': A signal is missing for cancelling orders.
costed_cbr_split_soft_n10_015,h:57b7d9ac6eece228,1,reviewer_8_cbr,W,4.1,p. 9,'Order': The signal has wrong parameter types in the MSC.
costed_cbr_split_soft_n10_015,h:5adb876a782717e6,1,reviewer_5_cbr,M,3.3.2,p. 4,'Allocate_car': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_015,h:5ec42d35cfef21ab,1,reviewer_3_cbr,W,3.2.1,p. 2,'Start_Voice': The signal is missing from the MSC.
costed_cbr_split_soft_n10_015,h:68b0be9ddf5cd506,1,reviewer_5_cbr,M,3.3.2,p. 4,'Terminate_Voice': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_015,h:6adf091ef60e26ec,1,reviewer_3_cbr,W,3.2.2,p. 3,'LoginSignal': The signal is incorrectly described in the interface.
costed_cbr_split_soft_n10_015,h:6b74e6d0c9c1809f,1,reviewer_8_cbr,W,4.1,p. 9,'Ack': The acknowledgment signal appears before the order signal in the MSC.
costed_cbr_split_soft_n10_015,h:6ca3ac52abdd2bd9,1,reviewer_10_cbr,M,Table 1,p. 7,'Confirm_Voice': A signal is missing for confirming voice communication.
costed_cbr_split_soft_n10_015,h:6e354dc7a64bd0bb,1,reviewer_2_cbr,W,3.2.1,p. 2,'Order_Reject': The signal is incorrectly defined in the MSC.
costed_cbr_split_soft_n10_015,h:7894964cf1e3e8ad,1,reviewer_8_cbr,W,4.2,p. 10,'Start_Voice': The signal is repeated incorrectly in the MSC.
costed_cbr_split_soft_n10_015,h:7c363fd23dec4bbe,1,reviewer_1_cbr,M,3.4.2,p. 10,'Order_Cancel': A signal is missing for order cancellation.
costed_cbr_split_soft_n10_015,h:7eeb0070b4660d67,1,reviewer_2_cbr,M,3.2.1,p. 2,'Order': The signal has wrong parameter types in Table 1.
costed_cbr_split_soft_n10_015,h:8db7747220e93977,1,reviewer_4_cbr,M,3.3.1,p. 5,'Allocate_car': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_015,h:985aa6302c75f098,1,reviewer_2_cbr,M,3.2.1,p. 2,'Order_Cancel': A signal is missing for cancelling orders.
costed_cbr_split_soft_n10_015,h:9c8458bd1c8d2b16,1,reviewer_10_cbr,M,4.2,p. 10,'Start_Voice': The signal is not defined in Table 1.
costed_cbr_split_soft_n10_015,h:9d5411de532dcb8b,1,reviewer_9_cbr,M,4.2,p. 10,'Voice_Msg': Missing timeout specification for the voice message transmission.
costed_cbr_split_soft_n10_015,h:9ec9ff3d329ee9bb,1,reviewer_10_cbr,M,Table 1,p. 7,'Order': A signal is missing for not confirming orders.
costed_cbr_split_soft_n10_015,h:a538fdd459fa460e,1,reviewer_1_cbr,M,3.4.1,p. 9,'Ack': Acknowledge signal is missing for order acceptance.
costed_cbr_split_soft_n10_015,h:a83eb7be9938798e,1,reviewer_7_cbr,W,Table 1,p. 6,'Confirm_Voice': The signal name is inconsistent between Table 1 and the MSC.
costed_cbr_split_soft_n10_015,h:ae50bb412f03c2b4,1,reviewer_10_cbr,M,Table 1,p. 7,'Ack': A signal is missing for acknowledging orders.
costed_cbr_split_soft_n10_015,h:b3a134e92da6141a,1,reviewer_5_cbr,M,3.3.2,p. 4,'Get_Order': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_015,h:c2b6a4c2b7d2b5bf,1,reviewer_1_cbr,W,3.2.1,p. 4,'Order': The parameter types do not match the defined structure.
costed_cbr_split_soft_n10_015,h:c56d7b24fc2a39d2,1,reviewer_10_cbr,M,4.1,p. 9,'Order': The signal is not defined in Table 1.
costed_cbr_split_soft_n10_015,h:c5a09f56762f9b98,1,reviewer_1_cbr,W,Table 1,p. 6,'Order': The signal name is misspelled in Table 1.
costed_cbr_split_soft_n10_015,h:c789e7a2ac06ba6e,1,reviewer_5_cbr,M,3.3.2,p. 4,'Send_Voice': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_015,h:ca063bbdd8d583d6,1,reviewer_4_cbr,M,4.1,p. 9,'Order': A signal is missing for not confirming orders.
costed_cbr_split_soft_n10_015,h:ccebe5165aadb8ad,1,reviewer_6_cbr,M,3.4.1,p. 9,'Ack': Missing acknowledgment signal for order acceptance.
costed_cbr_split_soft_n10_015,h:ce693707c3afc177,1,reviewer_2_cbr,W,3.2.1,p. 2,'Order': The signal name is inconsistent between Table 1 and MSC.
costed_cbr_split_soft_n10_015,h:cff2a7e5e2713d27,1,reviewer_5_cbr,M,3.3.2,p. 4,'OrderOper': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_015,h:d1a13c2c9d0f0865,1,reviewer_5_cbr,M,3.3.2,p. 4,'Start_Voice': A corresponding acknowledgment signal is missing.
costed_cbr_split_soft_n10_015,h:d9ee76e25155ccc9,1,reviewer_7_cbr,M,3.4.2,p. 5,'Order_Reject': A reject signal is missing for the 'Order' signal.
costed_cbr_split_soft_n10_015,h:da29b00d52cd4100,1,reviewer_9_cbr,W,4.2,p. 10,'Terminate_Voice': The sequence of signals in the MSC is incorrect.
costed_cbr_split_soft_n10_015,h:f498487056401b39,1,reviewer_4_cbr,M,3.3.1,p. 5,'OrderOper': A corresponding reject signal is missing.
costed_cbr_split_soft_n10_015,h:ff94eabc5e4ae8b0,1,reviewer_5_cbr,M,3.3.2,p. 4,'Text_Message': A corresponding acknowledgment signal is missing.
