run_id,defect_id,reviewer_count,reviewer_ids,representative_fault_type,representative_position,representative_page_hint,representative_description
costed_ubr_split_soft_n10_008,h:04dbcabad865d5b4,1,reviewer_7_ubr,M,3.4.1,p. 4,'Terminate_Voice': Missing acknowledgment for terminating voice communication.
costed_ubr_split_soft_n10_008,h:04def9d977c9eb9c,1,reviewer_5_ubr,M,3.3.2,p. 4,'AlarmReset': Missing acknowledgment for resetting the alarm.
costed_ubr_split_soft_n10_008,h:0b08f7198e328af3,1,reviewer_2_ubr,W,3.4.1,p. 5,'AlarmReset': The signal is incorrectly defined in the communication protocol.
costed_ubr_split_soft_n10_008,h:0b7f414358964f83,1,reviewer_8_ubr,M,4.1,p. 9,'Ack': The acknowledgment signal from the taxi after receiving an order is missing.
costed_ubr_split_soft_n10_008,h:13c4d62c3418e30c,1,reviewer_3_ubr,M,3.2.2,p. 3,'Order': The signal has wrong parameter types in Table 1.
costed_ubr_split_soft_n10_008,h:15f0e84b612a30c3,1,reviewer_7_ubr,W,Table 1,p. 6,'Order': The signal has wrong parameter types in Table 1.
costed_ubr_split_soft_n10_008,h:1af46ea330012951,1,reviewer_9_ubr,M,4.2,p. 10,'Start_Voice': Missing acknowledgment signal for the taxi when the operator initiates voice communication.
costed_ubr_split_soft_n10_008,h:1c2f2f8231bc8273,1,reviewer_7_ubr,M,3.4.2,p. 5,'Order_Reject': A signal is missing for rejecting an order from the taxi.
costed_ubr_split_soft_n10_008,h:1e1226bf0590970d,1,reviewer_4_ubr,M,3.3.1,p. 5,'Text_Message': Missing acknowledgment signal for received text messages.
costed_ubr_split_soft_n10_008,h:211894a0cb62d15f,1,reviewer_5_ubr,M,3.3.2,p. 4,'Ack': A signal is missing for acknowledging the receipt of text messages.
costed_ubr_split_soft_n10_008,h:25ad40a15aa030c8,1,reviewer_10_ubr,M,Table 1,p. 7,'Order': A signal is missing for the order number in Table 1.
costed_ubr_split_soft_n10_008,h:288dd415c67f384a,1,reviewer_10_ubr,W,3.2.2,p. 4,'Overview': Wrong parameter types in the Overview signal.
costed_ubr_split_soft_n10_008,h:28f21c55096bc02a,1,reviewer_7_ubr,M,3.4.2,p. 5,'Ack': A signal is missing for acknowledging order acceptance from the taxi.
costed_ubr_split_soft_n10_008,h:2d63917cf449e4b2,1,reviewer_2_ubr,W,3.4.1,p. 5,'Order': The signal has wrong parameter types in Table 1.
costed_ubr_split_soft_n10_008,h:2f0a0ab5b900faf7,1,reviewer_5_ubr,M,3.3.2,p. 4,'Terminate_Voice': Missing acknowledgment for termination of voice communication.
costed_ubr_split_soft_n10_008,h:477ab0e330bb81d0,1,reviewer_1_ubr,M,3.4.1,p. 5,'Reject_Order': A signal is missing for not confirming orders.
costed_ubr_split_soft_n10_008,h:4a03c632bf142720,1,reviewer_5_ubr,M,3.3.2,p. 4,'Confirm_Voice': Missing acknowledgment signal for confirming voice communication.
costed_ubr_split_soft_n10_008,h:4c7f5797956d37c8,1,reviewer_8_ubr,M,4.2,p. 10,'Stop_Voice': The signal for stopping voice communication is missing after the conversation ends.
costed_ubr_split_soft_n10_008,h:4d704014af9db399,1,reviewer_6_ubr,M,3.4.1,p. 6,'Order': The signal has wrong parameter types in Table 1.
costed_ubr_split_soft_n10_008,h:4d86049c44d50bb7,1,reviewer_7_ubr,M,3.4.2,p. 5,'Order_Cancel': A signal is missing for canceling an order after acceptance.
costed_ubr_split_soft_n10_008,h:51ad00cfba0cc538,1,reviewer_6_ubr,M,3.4.1,p. 6,'Reject_Order': A signal is missing for not confirming orders.
costed_ubr_split_soft_n10_008,h:532357b02fdd1653,1,reviewer_4_ubr,M,3.3.1,p. 5,'Allocate_car': A confirmation signal is missing after allocating a car.
costed_ubr_split_soft_n10_008,h:5ae842477899ac23,1,reviewer_9_ubr,W,4.2,p. 10,'Voice_Msg': The parameters for voice messages are inconsistent with the signal definitions.
costed_ubr_split_soft_n10_008,h:63537d2813b01ded,1,reviewer_8_ubr,M,4.1,p. 9,'Not_Avail': The signal indicating that the taxi is not available is missing after the order is confirmed.
costed_ubr_split_soft_n10_008,h:6a928c890f3c054b,1,reviewer_1_ubr,M,4.1,p. 9,'Start_Voice': Missing timeout specification for voice communication initiation.
costed_ubr_split_soft_n10_008,h:6ee734688df775d0,1,reviewer_10_ubr,M,3.3.1,p. 9,'Start_Voice': Missing signal for initiating voice communication from the operator.
costed_ubr_split_soft_n10_008,h:71580b4188893b2a,1,reviewer_1_ubr,M,3.2.1,p. 3,'Order': The signal has wrong parameter types in Table 1.
costed_ubr_split_soft_n10_008,h:729c69526c94da64,1,reviewer_3_ubr,M,3.2.2,p. 3,'Reject_Order': A signal is missing for not confirming orders.
costed_ubr_split_soft_n10_008,h:742ca9ed8aa451b3,1,reviewer_6_ubr,M,3.4.1,p. 6,'Order_Cancel': A signal is missing for canceling orders after acceptance.
costed_ubr_split_soft_n10_008,h:8dc819fad6b19699,1,reviewer_9_ubr,M,4.2,p. 10,'Terminate_Voice': Missing signal for terminating voice communication when the operator cancels.
costed_ubr_split_soft_n10_008,h:8f00b491f09d9f6c,1,reviewer_2_ubr,M,3.2.1,p. 3,'Confirm_Voice': The signal is missing from the MSC.
costed_ubr_split_soft_n10_008,h:902830c02881c2ce,1,reviewer_8_ubr,M,4.1,p. 9,'Order': A signal is missing for confirming the order after it is sent from the taxi.
costed_ubr_split_soft_n10_008,h:91bc1f854ee4187a,1,reviewer_10_ubr,M,3.2.1,p. 3,'OrderOper': Missing acknowledgment signal for order submission.
costed_ubr_split_soft_n10_008,h:99af1de5b857c4f5,1,reviewer_5_ubr,M,3.3.2,p. 4,'Order': Missing acknowledgment for order reception from the operator.
costed_ubr_split_soft_n10_008,h:9c5a6abd822817c9,1,reviewer_2_ubr,M,3.2.1,p. 3,'Order': A signal is missing for confirming orders from the taxi to the central.
costed_ubr_split_soft_n10_008,h:a9bdde46a2051947,1,reviewer_8_ubr,M,4.2,p. 10,'Terminate_Voice': The signal for terminating voice communication is not clearly defined in the sequence.
costed_ubr_split_soft_n10_008,h:ab438724e095be69,1,reviewer_2_ubr,M,3.2.1,p. 3,'Reject_Order': A signal is missing for not confirming orders.
costed_ubr_split_soft_n10_008,h:bcc1dcd1d6c51b21,1,reviewer_3_ubr,M,3.4.1,p. 5,'Confirm_Voice': A signal is missing for confirming voice communication setup.
