run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_pbr_split_soft_n10_009,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:3571fccdb4dc97b3,M,3.2.1,p. 4,'Order': The order submission process is missing details on handling rejections (p. 4).,order the order submission process is missing details on handling rejections p 4,reviewer,2026-06-14T19:30:01.591892
costed_pbr_split_soft_n10_009,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:57f40d005df75fe6,M,3.2.2,p. 5,'Reject_Order': The rejection process for orders is missing in the design (p. 5).,reject order the rejection process for orders is missing in the design p 5,reviewer,2026-06-14T19:30:01.591892
costed_pbr_split_soft_n10_009,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:2c9da0c0e13ddbd1,M,3.4.1,p. 6,'Order': The design is missing limits for order parameters (p. 6).,order the design is missing limits for order parameters p 6,reviewer,2026-06-14T19:30:01.591892
costed_pbr_split_soft_n10_009,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:98623f2c19c78fad,M,3.4.2,p. 6,'Order_Cancel': The cancellation process is missing clarity in the design (p. 6).,order cancel the cancellation process is missing clarity in the design p 6,reviewer,2026-06-14T19:30:01.591892
costed_pbr_split_soft_n10_009,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:bf5cef3cdb647879,M,3.2.1,p. 4,'Start_Voice': The design is missing timeout conditions for voice initiation (p. 4).,start voice the design is missing timeout conditions for voice initiation p 4,reviewer,2026-06-14T19:30:01.591892
costed_pbr_split_soft_n10_009,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:3789f5abec594ade,M,3.2.1,p. 3,"'Order': The order can be submitted in all states, except in 'Offline' (p. 3).",order the order can be submitted in all states except in offline p 3,reviewer,2026-06-14T19:30:15.508041
costed_pbr_split_soft_n10_009,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:218a882215bf1974,M,3.2.1,p. 3,'Reject_Order': No details on how rejected orders are handled (p. 3).,reject order no details on how rejected orders are handled p 3,reviewer,2026-06-14T19:30:15.508041
costed_pbr_split_soft_n10_009,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:06a650437ecea52c,M,3.2.1,p. 3,'Order': No constraints on Order_struct parameters are provided (p. 3).,order no constraints on order struct parameters are provided p 3,reviewer,2026-06-14T19:30:15.508041
costed_pbr_split_soft_n10_009,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:5de7fd3dfcc89226,M,3.4.1,p. 5,'Confirm': No details on the confirmation process for orders (p. 5).,confirm no details on the confirmation process for orders p 5,reviewer,2026-06-14T19:30:15.508041
costed_pbr_split_soft_n10_009,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:10ec8c468b6562bb,M,3.4.2,p. 6,'Order_Cancel': No details on how canceled orders are processed (p. 6).,order cancel no details on how canceled orders are processed p 6,reviewer,2026-06-14T19:30:15.508041
