run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:1e7ee988cc9dc407,M,3.2.1,p. 4,'Order': The requirements do not define the behavior when an order is rejected (p. 4).,order the requirements do not define the behavior when an order is rejected p 4,reviewer,2026-06-14T19:11:39.282984
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:735125df691274a4,M,3.1.23,p. 6,'Order': The requirement is missing clarity on notification for order submission success (p. 6).,order the requirement is missing clarity on notification for order submission success p 6,reviewer,2026-06-14T19:11:39.282984
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:e48e89b85a1844f7,M,3.1.28,p. 7,"'Order': The requirement states the order will be automatically cancelled if not accepted within a time-out limit, but is missing the limit (p. 7).",order the requirement states the order will be automatically cancelled if not accepted within a time out limit but is missing the limit p 7,reviewer,2026-06-14T19:11:39.282984
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:13c4a642573a100c,M,3.4.1,p. 5,'Voice_msg': The design does not clarify how voice messages are processed or acknowledged (p. 5).,voice msg the design does not clarify how voice messages are processed or acknowledged p 5,reviewer,2026-06-14T19:11:39.282984
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:7ded290af7c281a2,M,3.3.1,p. 9,'Get_Order': The design is missing details on the response structure for the Get_Order signal (p. 9).,get order the design is missing details on the response structure for the get order signal p 9,reviewer,2026-06-14T19:11:39.282984
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:3bc6ac4b310f3d8c,M,3.2.1,p. 3,'Order': The requirements state that orders can be submitted in all states except offline (p. 3).,order the requirements state that orders can be submitted in all states except offline p 3,reviewer,2026-06-14T19:11:53.409571
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:c04ddbdc0e7542cf,M,3.2.1,p. 3,'Reject_Order': The specification does not clarify how rejected orders are handled (p. 3).,reject order the specification does not clarify how rejected orders are handled p 3,reviewer,2026-06-14T19:11:53.409571
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:e2426100bc8659e9,M,3.4.1,p. 5,'Order': The design is missing limits for the Order_struct parameters (p. 5).,order the design is missing limits for the order struct parameters p 5,reviewer,2026-06-14T19:11:53.409571
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:e7a30691e7663649,M,3.4.1,p. 5,'Start_Voice': The design does not mention timeout handling for Start_Voice (p. 5).,start voice the design does not mention timeout handling for start voice p 5,reviewer,2026-06-14T19:11:53.409571
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:94503357593d72ee,M,Table 1,p. 6,'Order': Table 1 indicates missing parameters for the Order signal (p. 6).,order table 1 indicates missing parameters for the order signal p 6,reviewer,2026-06-14T19:11:53.409571
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:8c77e3402fd1c394,M,3.2.2,p. 3,'Reject_Order': The MSC in 3.2.2 shows Order signal but no reject/error path is defined.,reject order the msc in 3 2 2 shows order signal but no reject error path is defined,reviewer,2026-06-14T19:12:04.776074
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:146a71dce9dbd966,M,3.2.1,p. 2,'Start_Voice': No timeout behavior is defined for Start_Voice in 3.2.1.,start voice no timeout behavior is defined for start voice in 3 2 1,reviewer,2026-06-14T19:12:04.776074
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:a2caa4ec8b2aa0fa,M,3.1.22,p. 6,'Order': The requirements do not specify limits for order submission in 3.1.22.,order the requirements do not specify limits for order submission in 3 1 22,reviewer,2026-06-14T19:12:04.776074
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:15129462bfabd5c2,M,3.4.1,p. 5,'Confirm_Voice': The design is missing acknowledgment for Confirm_Voice in 3.4.1.,confirm voice the design is missing acknowledgment for confirm voice in 3 4 1,reviewer,2026-06-14T19:12:04.776074
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:4a8298554b55fcb5,M,3.3.1,p. 4,'Allocate_car': The design is missing an acknowledgment for Allocate_car (p. 4).,allocate car the design is missing an acknowledgment for allocate car p 4,reviewer,2026-06-14T19:12:19.037335
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:5a0f15199321e6c0,M,3.3.1,p. 4,'OrderOper': The design is missing how rejected orders are processed (p. 4).,orderoper the design is missing how rejected orders are processed p 4,reviewer,2026-06-14T19:12:19.037335
costed_pbr_split_soft_n10_002,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:23971e8326e68a78,M,3.4.1,p. 5,'Confirm': The design is missing details on how order confirmations are acknowledged (p. 5).,confirm the design is missing details on how order confirmations are acknowledged p 5,reviewer,2026-06-14T19:12:19.037335
