run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:87865a38df0027be,M,3.2.1,p. 4,'Order': is missing behavior when no taxis are available (p. 4).,order is missing behavior when no taxis are available p 4,reviewer,2026-06-14T19:19:56.195568
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:bce51c8ab1b96d22,M,3.1.23,p. 6,'Order': is missing details on handling rejected orders (p. 6).,order is missing details on handling rejected orders p 6,reviewer,2026-06-14T19:19:56.195568
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:f31e027337a29331,M,3.1.28,p. 7,'Order': is missing timeout handling for orders (p. 7).,order is missing timeout handling for orders p 7,reviewer,2026-06-14T19:19:56.195568
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:4dbd9e875e2b7a50,M,3.4.1,p. 5,'Confirm': is missing behavior for order confirmation (p. 5).,confirm is missing behavior for order confirmation p 5,reviewer,2026-06-14T19:19:56.195568
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:b5f1d13f0e5be664,M,3.4.2,p. 5,'Order_Reject': is missing details on rejected orders (p. 5).,order reject is missing details on rejected orders p 5,reviewer,2026-06-14T19:19:56.195568
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:59569fdd741effa1,M,3.2.1,p. 3,'Order': The requirement states orders can be submitted in all states except offline (p. 7).,order the requirement states orders can be submitted in all states except offline p 7,reviewer,2026-06-14T19:20:11.860742
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:53a53e0f9a65aaee,M,3.2.1,p. 3,'Reject_Order': The requirement does not clarify the process when an order is rejected (p. 7).,reject order the requirement does not clarify the process when an order is rejected p 7,reviewer,2026-06-14T19:20:11.860742
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:44075c6e5d284a16,M,3.2.1,p. 3,'Order': The specification is missing details on valid ranges for order parameters (p. 3).,order the specification is missing details on valid ranges for order parameters p 3,reviewer,2026-06-14T19:20:11.860742
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:f0525de45f5e7051,M,3.4.1,p. 5,'Confirm': The MSC does not detail the confirmation process for orders (p. 9).,confirm the msc does not detail the confirmation process for orders p 9,reviewer,2026-06-14T19:20:11.860742
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:da9d1f9db122c27e,M,3.4.2,p. 5,'Order_Cancel': The design does not clarify how order cancellations are processed (p. 5).,order cancel the design does not clarify how order cancellations are processed p 5,reviewer,2026-06-14T19:20:11.860742
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:8c77e3402fd1c394,M,3.2.2,p. 3,'Reject_Order': The MSC in 3.2.2 shows Order signal but no reject/error path is defined.,reject order the msc in 3 2 2 shows order signal but no reject error path is defined,reviewer,2026-06-14T19:20:24.858999
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:77ed8a8e40a0bcb6,M,3.2.1,p. 2,'Order': The parameter types for Order_struct are is missing in 3.2.1.,order the parameter types for order struct are is missing in 3 2 1,reviewer,2026-06-14T19:20:24.858999
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:1da46a5ccc3fb59f,M,3.4.1,p. 5,'Start_Voice': The timeout is missing in 3.4.1.,start voice the timeout is missing in 3 4 1,reviewer,2026-06-14T19:20:24.858999
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:3e0eec11b6e595c8,M,3.4.2,p. 6,'Order_Cancel': The handling of Order_Cancel is missing in 3.4.2.,order cancel the handling of order cancel is missing in 3 4 2,reviewer,2026-06-14T19:20:24.858999
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:0cbd4787ed17b8fd,M,3.3.1,p. 5,'Allocate_car': The design is missing an acknowledgment for car allocation (p. 5).,allocate car the design is missing an acknowledgment for car allocation p 5,reviewer,2026-06-14T19:20:37.147979
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:22268557dabbee0c,M,3.4.1,p. 6,'Order': The design is missing the rejection process for orders (p. 6).,order the design is missing the rejection process for orders p 6,reviewer,2026-06-14T19:20:37.147979
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:7d80b161034f3388,M,3.4.2,p. 6,'Order_Reject': The design is missing details on how rejected orders are processed (p. 6).,order reject the design is missing details on how rejected orders are processed p 6,reviewer,2026-06-14T19:20:37.147979
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:5a9904809e194406,M,3.3.1,p. 5,'Get_Order': is missing error handling for invalid order retrieval (p. 5).,get order is missing error handling for invalid order retrieval p 5,reviewer,2026-06-14T19:20:37.147979
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_5_pbr_user,h:953d8b61b2937e5e,M,3.3.2,p. 5,'AlarmReset': The design is missing an acknowledgment for 'AlarmReset' in 3.3.2 (p. 5).,alarmreset the design is missing an acknowledgment for alarmreset in 3 3 2 p 5,reviewer,2026-06-14T19:20:48.925465
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_5_pbr_user,h:0cc40f486ff07339,M,3.4.1,p. 6,'Confirm': The MSC in 3.4.1 does not include a confirmation acknowledgment for the order acceptance (p. 6).,confirm the msc in 3 4 1 does not include a confirmation acknowledgment for the order acceptance p 6,reviewer,2026-06-14T19:20:48.925465
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_5_pbr_user,h:571b7fa0581dc283,M,3.4.2,p. 6,'Order_Reject': The design is missing a signal to inform the operator about 'Order_Reject' (p. 6).,order reject the design is missing a signal to inform the operator about order reject p 6,reviewer,2026-06-14T19:20:48.925465
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_5_pbr_user,h:597589e2ea6804f6,W,Table 1,p. 6,'Order': Table 1 states that the order signal contains fewer parameters than defined in the requirements (p. 6).,order table 1 states that the order signal contains fewer parameters than defined in the requirements p 6,reviewer,2026-06-14T19:20:48.925465
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_6_pbr_user,h:acd34acd8875ecef,M,3.4.1,p. 5,'Reject_Order': The MSC in 3.4.1 does not include a reject signal for the order flow.,reject order the msc in 3 4 1 does not include a reject signal for the order flow,reviewer,2026-06-14T19:20:57.999960
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_6_pbr_user,h:1eea801c5488b6ef,M,3.4.1,p. 5,'Terminate_Voice': The MSC in 3.4.1 does not show the correct order of voice termination signals.,terminate voice the msc in 3 4 1 does not show the correct order of voice termination signals,reviewer,2026-06-14T19:20:57.999960
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_6_pbr_user,h:4d1acfdc767195b2,M,3.4.1,p. 5,'Order': The MSC in 3.4.1 is missing an acknowledgment signal after order confirmation.,order the msc in 3 4 1 is missing an acknowledgment signal after order confirmation,reviewer,2026-06-14T19:20:57.999960
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_7_pbr_user,h:acd34acd8875ecef,M,3.4.1,p. 5,'Reject_Order': The MSC in 3.4.1 does not include a reject signal for the order flow.,reject order the msc in 3 4 1 does not include a reject signal for the order flow,reviewer,2026-06-14T19:21:09.306364
costed_pbr_split_soft_n10_005,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_7_pbr_user,h:edf82a746c9084da,M,3.4.2,p. 6,'Ack': The design is missing an acknowledgment for the 'Order' signal in 3.4.2.,ack the design is missing an acknowledgment for the order signal in 3 4 2,reviewer,2026-06-14T19:21:09.306364
