run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_pbr_split_soft_n10_019,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:dc84297e7e368c16,M,3.2.1,p. 4,'Order': The requirements do not specify how rejected orders are handled (p. 4).,order the requirements do not specify how rejected orders are handled p 4,reviewer,2026-06-14T19:53:55.686065
costed_pbr_split_soft_n10_019,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:153b1f0d90de3810,M,3.1.23,p. 6,"'Order': Requirement 3.1.23 states that a new order must be submitted if no cars are available, but is missing detail on the process (p. 6).",order requirement 3 1 23 states that a new order must be submitted if no cars are available but is missing detail on the process p 6,reviewer,2026-06-14T19:53:55.686065
costed_pbr_split_soft_n10_019,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:fbdf1c4a7eab282b,M,3.1.28,p. 7,'Order': Requirement 3.1.28 mentions a timeout but is missing the action taken if the timeout occurs (p. 7).,order requirement 3 1 28 mentions a timeout but is missing the action taken if the timeout occurs p 7,reviewer,2026-06-14T19:53:55.686065
costed_pbr_split_soft_n10_019,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:a75a313a7702e0ee,M,3.4.1,p. 5,'Reject_Order': The design is missing the behavior when an order is rejected (p. 5).,reject order the design is missing the behavior when an order is rejected p 5,reviewer,2026-06-14T19:53:55.686065
costed_pbr_split_soft_n10_019,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:9e1553d2fcba700a,M,3.4.2,p. 5,'Order_Cancel': The design does not detail how an order cancellation is processed (p. 5).,order cancel the design does not detail how an order cancellation is processed p 5,reviewer,2026-06-14T19:53:55.686065
costed_pbr_split_soft_n10_019,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:82266393d153c3a6,M,3.2.1,p. 2,'Order': The specification is missing how rejected orders are handled (p. 2).,order the specification is missing how rejected orders are handled p 2,reviewer,2026-06-14T19:54:07.155377
costed_pbr_split_soft_n10_019,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:1ea67863ee936295,M,3.2.1,p. 2,'Reject_Order': 'Reject_Order' signal is missing acknowledgment behavior (p. 2).,reject order reject order signal is missing acknowledgment behavior p 2,reviewer,2026-06-14T19:54:07.155377
costed_pbr_split_soft_n10_019,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:0aaeedd8076d4520,M,3.2.1,p. 2,'Order': The limits for 'Order' parameters are is missing (p. 2).,order the limits for order parameters are is missing p 2,reviewer,2026-06-14T19:54:07.155377
costed_pbr_split_soft_n10_019,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:345728b804992e1d,M,3.4.1,p. 5,'Order': 'Order' signal does not clarify the use of order number (p. 5).,order order signal does not clarify the use of order number p 5,reviewer,2026-06-14T19:54:07.155377
costed_pbr_split_soft_n10_019,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:0adc951aab3db6ca,M,3.4.2,p. 6,'Order_Cancel': 'Order_Cancel' is missing the expected system response (p. 6).,order cancel order cancel is missing the expected system response p 6,reviewer,2026-06-14T19:54:07.155377
costed_pbr_split_soft_n10_019,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:e382da3d1414d537,M,3.2.2,p. 3,'Order': The requirements do not specify how rejected orders are handled (p. 3).,order the requirements do not specify how rejected orders are handled p 3,reviewer,2026-06-14T19:54:19.613742
