run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:f92353c6c32272b7,M,3.2.1,p. 4,'Order': The requirements do not clarify order submission when offline (p. 4).,order the requirements do not clarify order submission when offline p 4,reviewer,2026-06-14T19:39:31.854920
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:41967b004df708cb,M,3.1.22,p. 6,'Order': Requirement 3.1.22 is missing details on rejection handling (p. 6).,order requirement 3 1 22 is missing details on rejection handling p 6,reviewer,2026-06-14T19:39:31.854920
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:e4aa33a3de7a8bfa,M,3.1.28,p. 7,'Order': Requirement 3.1.28 is missing timeout handling (p. 7).,order requirement 3 1 28 is missing timeout handling p 7,reviewer,2026-06-14T19:39:31.854920
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:6a274c96510fa1d2,M,3.3.1,p. 10,'Voice_Communication': Requirement 3.3.1 is missing link failure scenarios (p. 10).,voice communication requirement 3 3 1 is missing link failure scenarios p 10,reviewer,2026-06-14T19:39:31.854920
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:c8ab1269b2526f0b,M,3.4.1,p. 5,'Order': The design is missing the flow for rejected orders (p. 5).,order the design is missing the flow for rejected orders p 5,reviewer,2026-06-14T19:39:31.854920
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:f898bd5fb8d27a68,M,3.2.1,p. 3,'Order': The requirements do not clarify order submission when offline (p. 3).,order the requirements do not clarify order submission when offline p 3,reviewer,2026-06-14T19:39:45.257743
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:c77e2ca2c944a2b9,M,3.2.1,p. 3,'Reject_Order': The handling of rejected orders is missing in the requirements (p. 3).,reject order the handling of rejected orders is missing in the requirements p 3,reviewer,2026-06-14T19:39:45.257743
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:4a6a58974237c670,M,3.2.1,p. 3,'Order': No boundary conditions for order parameters are specified (p. 3).,order no boundary conditions for order parameters are specified p 3,reviewer,2026-06-14T19:39:45.257743
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:8ff27356c021d219,M,3.2.1,p. 3,'Start_Voice': timeout is missing (p. 3).,start voice timeout is missing p 3,reviewer,2026-06-14T19:39:45.257743
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:dae33f3c1af970f1,M,3.4.1,p. 5,'Order': Confirmation behavior for orders is missing in the design (p. 5).,order confirmation behavior for orders is missing in the design p 5,reviewer,2026-06-14T19:39:45.257743
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:2a8ec61d6c57a49a,M,3.2.2,p. 3,'Reject_Order': The MSC in 3.4.1 shows Order signal but no reject/error path is defined.,reject order the msc in 3 4 1 shows order signal but no reject error path is defined,reviewer,2026-06-14T19:39:58.680743
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:08c00e34f92a0e1c,M,3.2.1,p. 2,'Start_Voice': No timeout handling for Start_Voice is described in 3.2.1.,start voice no timeout handling for start voice is described in 3 2 1,reviewer,2026-06-14T19:39:58.680743
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:3518d441d8fb1379,M,3.4.1,p. 5,'Confirm_Voice': Confirm_Voice parameters in 3.4.1 do not match the expected types in the requirements.,confirm voice confirm voice parameters in 3 4 1 do not match the expected types in the requirements,reviewer,2026-06-14T19:39:58.680743
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:e3f742cd821f5d37,M,3.2.2,p. 3,'Order': No boundary conditions for Order_struct parameters are specified in 3.2.2.,order no boundary conditions for order struct parameters are specified in 3 2 2,reviewer,2026-06-14T19:39:58.680743
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:537db76b6d0d3826,M,3.3.1,p. 5,'Allocate_car': The acknowledgment for car allocation is missing in the API (p. 5).,allocate car the acknowledgment for car allocation is missing in the api p 5,reviewer,2026-06-14T19:40:14.363856
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:1e4111e87edf25f3,M,3.3.1,p. 5,'OrderOper': No handling for rejected orders is specified in the operator signals (p. 5).,orderoper no handling for rejected orders is specified in the operator signals p 5,reviewer,2026-06-14T19:40:14.363856
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:f17178ce1094b32a,M,3.4.1,p. 6,'Confirm': The confirmation process for orders is missing in the design (p. 6).,confirm the confirmation process for orders is missing in the design p 6,reviewer,2026-06-14T19:40:14.363856
costed_pbr_split_soft_n10_013,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:bd8c70fb89a971ac,M,3.4.1,p. 6,'Terminate_Voice': No error handling for termination of voice communication is defined (p. 6).,terminate voice no error handling for termination of voice communication is defined p 6,reviewer,2026-06-14T19:40:14.363856
