run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:dc84297e7e368c16,M,3.2.1,p. 4,'Order': The requirements do not specify how rejected orders are handled (p. 4).,order the requirements do not specify how rejected orders are handled p 4,reviewer,2026-06-14T19:42:09.336537
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:f244e7a41323e32e,M,3.1.23,p. 6,'Order': Requirement 3.1.28 states orders are canceled after a timeout but is missing details (p. 6).,order requirement 3 1 28 states orders are canceled after a timeout but is missing details p 6,reviewer,2026-06-14T19:42:09.336537
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:295b8852a636013f,M,3.1.30,p. 7,'Start_Voice': Requirement 3.1.30 is missing what happens if the voice communication cannot be established (p. 7).,start voice requirement 3 1 30 is missing what happens if the voice communication cannot be established p 7,reviewer,2026-06-14T19:42:09.336537
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_1_pbr_tester,h:894b2e45c4f77ce2,M,3.4.1,p. 5,'Voice_msg': is missing what occurs if voice data transmission fails (p. 5).,voice msg is missing what occurs if voice data transmission fails p 5,reviewer,2026-06-14T19:42:09.336537
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:0cbc75ee2f659999,M,3.2.1,p. 3,'Reject_Order': The MSC in 3.2.1 shows Order signal but no reject/error path is defined.,reject order the msc in 3 2 1 shows order signal but no reject error path is defined,reviewer,2026-06-14T19:42:20.643826
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:0c87f892d2482f30,M,3.2.1,p. 3,'Order': The definition of Order_struct is missing boundary specifications for Order_number and Time.,order the definition of order struct is missing boundary specifications for order number and time,reviewer,2026-06-14T19:42:20.643826
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:ad7e81736ddd1a8b,M,3.4.1,p. 5,'Confirm': The signal Confirm in 3.4.1 does not detail the expected outcomes or conditions.,confirm the signal confirm in 3 4 1 does not detail the expected outcomes or conditions,reviewer,2026-06-14T19:42:20.643826
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_2_pbr_tester,h:faf7aa68be828a66,M,Table 1,p. 6,'Order': Table 1 notes that the order signal contains one more integer is missing in the design.,order table 1 notes that the order signal contains one more integer is missing in the design,reviewer,2026-06-14T19:42:20.643826
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:8c77e3402fd1c394,M,3.2.2,p. 3,'Reject_Order': The MSC in 3.2.2 shows Order signal but no reject/error path is defined.,reject order the msc in 3 2 2 shows order signal but no reject error path is defined,reviewer,2026-06-14T19:42:33.499929
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:72fbd32dcc9bfc62,M,3.2.1,p. 2,'Start_Voice': No timeout handling is defined for Start_Voice in 3.2.1.,start voice no timeout handling is defined for start voice in 3 2 1,reviewer,2026-06-14T19:42:33.499929
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:5fbf73a9abaa5e6e,M,3.1.23,p. 6,'Order': The requirements do not specify limits for Order parameters in 3.1.23.,order the requirements do not specify limits for order parameters in 3 1 23,reviewer,2026-06-14T19:42:33.499929
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_3_pbr_tester,h:ba3b66b9e599b523,M,3.4.1,p. 5,'LoginOk': Login acknowledgment is missing in the signals from the central module in 3.4.1.,loginok login acknowledgment is missing in the signals from the central module in 3 4 1,reviewer,2026-06-14T19:42:33.499929
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:537db76b6d0d3826,M,3.3.1,p. 5,'Allocate_car': The acknowledgment for car allocation is missing in the API (p. 5).,allocate car the acknowledgment for car allocation is missing in the api p 5,reviewer,2026-06-14T19:42:50.296013
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:8f8c25189d0ba1b6,M,3.3.1,p. 5,'OrderOper': No handling for rejected orders is specified in the design (p. 5).,orderoper no handling for rejected orders is specified in the design p 5,reviewer,2026-06-14T19:42:50.296013
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:4f4877403331587c,M,3.4.1,p. 6,'Confirm': is missing error handling for confirmation failures (p. 6).,confirm is missing error handling for confirmation failures p 6,reviewer,2026-06-14T19:42:50.296013
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:f4751cad367003b2,M,3.4.2,p. 6,'Order_Reject': The behavior for rejected orders is missing in the API (p. 6).,order reject the behavior for rejected orders is missing in the api p 6,reviewer,2026-06-14T19:42:50.296013
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_4_pbr_tester,h:1199ddef542f0433,M,3.4.1,p. 6,'Terminate_Voice': Acknowledgment for termination of voice communication is missing (p. 6).,terminate voice acknowledgment for termination of voice communication is missing p 6,reviewer,2026-06-14T19:42:50.296013
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_5_pbr_user,h:8f8c2e3d5dcc64d2,M,3.3.2,p. 4,'AlarmReset': The design is missing an acknowledgment for the AlarmReset signal (p. 4).,alarmreset the design is missing an acknowledgment for the alarmreset signal p 4,reviewer,2026-06-14T19:43:01.564132
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_5_pbr_user,h:703bbfdd92cdd89e,M,3.4.1,p. 5,'Confirm': The design does not include an acknowledgment for the Confirm signal (p. 5).,confirm the design does not include an acknowledgment for the confirm signal p 5,reviewer,2026-06-14T19:43:01.564132
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_5_pbr_user,h:551582b5ab75d74f,M,3.4.2,p. 5,'Order_Reject': The design is missing an acknowledgment for the Order_Reject signal (p. 5).,order reject the design is missing an acknowledgment for the order reject signal p 5,reviewer,2026-06-14T19:43:01.564132
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_5_pbr_user,h:c0eabdb3de8e42e1,M,3.3.2,p. 4,'Start_Voice': The design is missing an acknowledgment for the Start_Voice signal (p. 4).,start voice the design is missing an acknowledgment for the start voice signal p 4,reviewer,2026-06-14T19:43:01.564132
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_6_pbr_user,h:acd34acd8875ecef,M,3.4.1,p. 5,'Reject_Order': The MSC in 3.4.1 does not include a reject signal for the order flow.,reject order the msc in 3 4 1 does not include a reject signal for the order flow,reviewer,2026-06-14T19:43:10.286856
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_6_pbr_user,h:73297864ee70eba7,M,3.4.1,p. 5,'Order': The MSC in 3.4.1 does not depict the scenario where an order cannot be fulfilled.,order the msc in 3 4 1 does not depict the scenario where an order cannot be fulfilled,reviewer,2026-06-14T19:43:10.286856
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_6_pbr_user,h:08699c0bb886536c,M,3.4.1,p. 5,'Terminate_Voice': The MSC in 3.4.1 is missing user feedback for termination of voice communication.,terminate voice the msc in 3 4 1 is missing user feedback for termination of voice communication,reviewer,2026-06-14T19:43:10.286856
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_7_pbr_user,h:acd34acd8875ecef,M,3.4.1,p. 5,'Reject_Order': The MSC in 3.4.1 does not include a reject signal for the order flow.,reject order the msc in 3 4 1 does not include a reject signal for the order flow,reviewer,2026-06-14T19:43:21.326790
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_7_pbr_user,h:7e57dd38d7e88fef,M,3.4.2,p. 6,'Ack': Table 1 does not show an acknowledgment for the 'Order' signal.,ack table 1 does not show an acknowledgment for the order signal,reviewer,2026-06-14T19:43:21.326790
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_7_pbr_user,h:112414588d3ef401,M,3.4.2,p. 6,'Order_Cancel': Table 1 is missing an acknowledgment for 'Order_Cancel'.,order cancel table 1 is missing an acknowledgment for order cancel,reviewer,2026-06-14T19:43:21.326790
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_7_pbr_user,h:9aefd267ce85c0a1,M,3.4.2,p. 6,'Start_Voice': Table 1 does not include an acknowledgment for 'Start_Voice'.,start voice table 1 does not include an acknowledgment for start voice,reviewer,2026-06-14T19:43:21.326790
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_8_pbr_designer,h:ac7fb11734e78154,M,4.1,p. 9,'Order': The MSC in 4.1 does not include acknowledgment for the 'Order' signal (p. 9).,order the msc in 4 1 does not include acknowledgment for the order signal p 9,reviewer,2026-06-14T19:43:34.063805
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_8_pbr_designer,h:99ccb3e63fbc5182,M,4.1,p. 9,'Meter_On': 'Meter_On' signal is missing clarity on its effect on taxi states in the MSC (p. 9).,meter on meter on signal is missing clarity on its effect on taxi states in the msc p 9,reviewer,2026-06-14T19:43:34.063805
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_8_pbr_designer,h:768ea55ba18f02bb,M,4.1,p. 9,'Not_Avail': 'Not_Avail' signal is missing how it interacts with other signals in the MSC (p. 9).,not avail not avail signal is missing how it interacts with other signals in the msc p 9,reviewer,2026-06-14T19:43:34.063805
costed_pbr_split_soft_n10_014,PBR_DESIGNER+PBR_TESTER+PBR_USER,10,reviewer_8_pbr_designer,h:12c9f6eb59346906,M,4.2,p. 10,'Terminate_Voice': 'Terminate_Voice' is missing timeout specification in the MSC (p. 10).,terminate voice terminate voice is missing timeout specification in the msc p 10,reviewer,2026-06-14T19:43:34.063805
