run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_ubr_split_soft_n10_015,UBR,planning,moderator,,9d5048f42edc,gpt-4o-mini,2026-06-11T21:23:51.533681+00:00,2026-06-11T21:23:54.457143+00:00,2.923462,878,174,1052,0.0001317,0.0001044,0.0002361,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_1_ubr,367b0984c394,gpt-4o-mini,2026-06-11T21:23:54.463927+00:00,2026-06-11T21:24:00.213283+00:00,5.749356,18557,416,18973,0.00278355,0.0002496,0.00303315,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_1_ubr,697ac4b4683f,gpt-4o-mini,2026-06-11T21:24:00.214477+00:00,2026-06-11T21:24:04.163254+00:00,3.948777,1133,274,1407,0.00016995,0.0001644,0.00033435,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_2_ubr,7b3c29eed7ee,gpt-4o-mini,2026-06-11T21:24:04.170464+00:00,2026-06-11T21:24:10.022983+00:00,5.852519,18566,569,19135,0.0027849,0.0003414,0.0031263,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_2_ubr,059cce365b5a,gpt-4o-mini,2026-06-11T21:24:10.023846+00:00,2026-06-11T21:24:14.782951+00:00,4.759105,1301,400,1701,0.00019515,0.00024,0.00043515,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_3_ubr,ffe5add9bdaf,gpt-4o-mini,2026-06-11T21:24:14.791617+00:00,2026-06-11T21:24:21.049402+00:00,6.257785,18562,541,19103,0.0027843,0.0003246,0.0031089,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_3_ubr,edf9e2e4d977,gpt-4o-mini,2026-06-11T21:24:21.050087+00:00,2026-06-11T21:24:25.614490+00:00,4.564403,1269,369,1638,0.00019035,0.0002214,0.00041175,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_4_ubr,0c9c8fc676e0,gpt-4o-mini,2026-06-11T21:24:25.620984+00:00,2026-06-11T21:24:31.398382+00:00,5.777398,18558,545,19103,0.0027837,0.000327,0.0031107,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_4_ubr,d052565f24d5,gpt-4o-mini,2026-06-11T21:24:31.399051+00:00,2026-06-11T21:24:35.690782+00:00,4.291731,1273,372,1645,0.00019095,0.0002232,0.00041415,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_5_ubr,9c8bb6c8557c,gpt-4o-mini,2026-06-11T21:24:35.697329+00:00,2026-06-11T21:24:42.558185+00:00,6.860856,18556,624,19180,0.0027834,0.0003744,0.0031578,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_5_ubr,57be8f151d50,gpt-4o-mini,2026-06-11T21:24:42.559267+00:00,2026-06-11T21:24:47.981700+00:00,5.422433,1368,426,1794,0.0002052,0.0002556,0.0004608,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_6_ubr,38cbfcc0b8d3,gpt-4o-mini,2026-06-11T21:24:47.989959+00:00,2026-06-11T21:24:52.178708+00:00,4.188749,18567,333,18900,0.00278505,0.0001998,0.00298485,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_6_ubr,f287c0d88c3c,gpt-4o-mini,2026-06-11T21:24:52.179234+00:00,2026-06-11T21:24:54.912474+00:00,2.73324,1042,219,1261,0.0001563,0.0001314,0.0002877,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_7_ubr,dbbce1cf099c,gpt-4o-mini,2026-06-11T21:24:54.921969+00:00,2026-06-11T21:25:00.985099+00:00,6.06313,18568,537,19105,0.0027852,0.0003222,0.0031074,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_7_ubr,da43b5e5057a,gpt-4o-mini,2026-06-11T21:25:00.985802+00:00,2026-06-11T21:25:05.387455+00:00,4.401653,1266,367,1633,0.0001899,0.0002202,0.0004101,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_8_ubr,33d3ed7523f6,gpt-4o-mini,2026-06-11T21:25:05.394576+00:00,2026-06-11T21:25:10.511572+00:00,5.116996,18569,416,18985,0.00278535,0.0002496,0.00303495,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_8_ubr,e377a47346cd,gpt-4o-mini,2026-06-11T21:25:10.512177+00:00,2026-06-11T21:25:13.991678+00:00,3.479501,1131,274,1405,0.00016965,0.0001644,0.00033405,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_9_ubr,7efaee8e0629,gpt-4o-mini,2026-06-11T21:25:14.002306+00:00,2026-06-11T21:25:19.519281+00:00,5.516975,18557,447,19004,0.00278355,0.0002682,0.00305175,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_9_ubr,97688afcfda0,gpt-4o-mini,2026-06-11T21:25:19.520181+00:00,2026-06-11T21:25:23.013244+00:00,3.493063,1157,302,1459,0.00017355,0.0001812,0.00035475,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_10_ubr,d7d578a137f8,gpt-4o-mini,2026-06-11T21:25:23.025747+00:00,2026-06-11T21:25:30.152972+00:00,7.127225,18564,534,19098,0.0027846,0.0003204,0.003105,true,
costed_ubr_split_soft_n10_015,UBR,individual_inspection,reviewer,reviewer_10_ubr,35203475de34,gpt-4o-mini,2026-06-11T21:25:30.153599+00:00,2026-06-11T21:25:34.266343+00:00,4.112744,1255,362,1617,0.00018825,0.0002172,0.00040545,true,
costed_ubr_split_soft_n10_015,UBR,inspection_meeting,scribe,,dca519be2438,gpt-4o-mini,2026-06-11T21:25:34.288623+00:00,2026-06-11T21:25:50.546564+00:00,16.257941,6891,1472,8363,0.00103365,0.0008832,0.00191685,true,
costed_ubr_split_soft_n10_015,UBR,followup,moderator,,65b93d3860e2,gpt-4o-mini,2026-06-11T21:25:50.568446+00:00,2026-06-11T21:25:51.777289+00:00,1.208843,700,82,782,0.000105,4.92e-05,0.0001542,true,
