run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_ubr_split_soft_n10_005,UBR,planning,moderator,,2d74709e50e2,gpt-4o-mini,2026-06-11T22:25:03.786087+00:00,2026-06-11T22:25:06.477324+00:00,2.691237,878,162,1040,0.0001317,9.72e-05,0.0002289,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_1_ubr,0ed851356baf,gpt-4o-mini,2026-06-11T22:25:06.483045+00:00,2026-06-11T22:25:13.526879+00:00,7.043834,18557,543,19100,0.00278355,0.0003258,0.00310935,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_1_ubr,bcf853265896,gpt-4o-mini,2026-06-11T22:25:13.527800+00:00,2026-06-11T22:25:17.226682+00:00,3.698882,1277,374,1651,0.00019155,0.0002244,0.00041595,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_2_ubr,843b6ab6d543,gpt-4o-mini,2026-06-11T22:25:17.233104+00:00,2026-06-11T22:25:25.475857+00:00,8.242753,18566,580,19146,0.0027849,0.000348,0.0031329,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_2_ubr,505a97271ea2,gpt-4o-mini,2026-06-11T22:25:25.476514+00:00,2026-06-11T22:25:30.235082+00:00,4.758568,1306,411,1717,0.0001959,0.0002466,0.0004425,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_3_ubr,23da09b5b647,gpt-4o-mini,2026-06-11T22:25:30.241436+00:00,2026-06-11T22:25:36.976649+00:00,6.735213,18562,526,19088,0.0027843,0.0003156,0.0030999,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_3_ubr,fdf4358c077a,gpt-4o-mini,2026-06-11T22:25:36.977666+00:00,2026-06-11T22:25:40.270491+00:00,3.292825,1260,357,1617,0.000189,0.0002142,0.0004032,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_4_ubr,cc329f9af7cc,gpt-4o-mini,2026-06-11T22:25:40.278660+00:00,2026-06-11T22:25:48.962241+00:00,8.683581,18558,527,19085,0.0027837,0.0003162,0.0030999,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_4_ubr,33ed0c14a445,gpt-4o-mini,2026-06-11T22:25:48.962848+00:00,2026-06-11T22:25:54.384701+00:00,5.421853,1264,359,1623,0.0001896,0.0002154,0.000405,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_5_ubr,1c9b72bbb0ed,gpt-4o-mini,2026-06-11T22:25:54.392734+00:00,2026-06-11T22:26:02.168772+00:00,7.776038,18556,533,19089,0.0027834,0.0003198,0.0031032,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_5_ubr,ed6ba8a58bc0,gpt-4o-mini,2026-06-11T22:26:02.169440+00:00,2026-06-11T22:26:06.265722+00:00,4.096282,1266,364,1630,0.0001899,0.0002184,0.0004083,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_6_ubr,818414546154,gpt-4o-mini,2026-06-11T22:26:06.275825+00:00,2026-06-11T22:26:20.801673+00:00,14.525848,18567,332,18899,0.00278505,0.0001992,0.00298425,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_6_ubr,a4479483eed3,gpt-4o-mini,2026-06-11T22:26:20.802308+00:00,2026-06-11T22:26:23.570663+00:00,2.768355,1039,219,1258,0.00015585,0.0001314,0.00028725,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_7_ubr,fcad492e96d8,gpt-4o-mini,2026-06-11T22:26:23.580234+00:00,2026-06-11T22:26:31.356058+00:00,7.775824,18568,538,19106,0.0027852,0.0003228,0.003108,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_7_ubr,e09a7223789f,gpt-4o-mini,2026-06-11T22:26:31.356768+00:00,2026-06-11T22:26:35.551046+00:00,4.194278,1265,377,1642,0.00018975,0.0002262,0.00041595,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_8_ubr,a269d9f2df04,gpt-4o-mini,2026-06-11T22:26:35.561151+00:00,2026-06-11T22:26:42.821849+00:00,7.260698,18569,595,19164,0.00278535,0.000357,0.00314235,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_8_ubr,b6c7633e4cbd,gpt-4o-mini,2026-06-11T22:26:42.822754+00:00,2026-06-11T22:26:48.149797+00:00,5.327043,1316,427,1743,0.0001974,0.0002562,0.0004536,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_9_ubr,a3ea369b257c,gpt-4o-mini,2026-06-11T22:26:48.159585+00:00,2026-06-11T22:26:54.594739+00:00,6.435154,18557,349,18906,0.00278355,0.0002094,0.00299295,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_9_ubr,46fb231f0905,gpt-4o-mini,2026-06-11T22:26:54.595585+00:00,2026-06-11T22:26:57.663807+00:00,3.068222,1044,230,1274,0.0001566,0.000138,0.0002946,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_10_ubr,0c305629cda8,gpt-4o-mini,2026-06-11T22:26:57.667989+00:00,2026-06-11T22:27:04.530782+00:00,6.862793,18564,535,19099,0.0027846,0.000321,0.0031056,true,
costed_ubr_split_soft_n10_005,UBR,individual_inspection,reviewer,reviewer_10_ubr,6b6d4e6fd859,gpt-4o-mini,2026-06-11T22:27:04.531764+00:00,2026-06-11T22:27:08.417520+00:00,3.885756,1259,366,1625,0.00018885,0.0002196,0.00040845,true,
costed_ubr_split_soft_n10_005,UBR,inspection_meeting,scribe,,63697b2d21dd,gpt-4o-mini,2026-06-11T22:27:08.443520+00:00,2026-06-11T22:27:20.507918+00:00,12.064398,6984,1132,8116,0.0010476,0.0006792,0.0017268,true,
costed_ubr_split_soft_n10_005,UBR,followup,moderator,,81c0af4af034,gpt-4o-mini,2026-06-11T22:27:20.526985+00:00,2026-06-11T22:27:22.043572+00:00,1.516587,700,94,794,0.000105,5.64e-05,0.0001614,true,
