run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_ubr_split_soft_n10_008,UBR,10,reviewer_1_ubr,h:477ab0e330bb81d0,M,3.4.1,p. 5,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T21:09:20.663582
costed_ubr_split_soft_n10_008,UBR,10,reviewer_1_ubr,h:71580b4188893b2a,M,3.2.1,p. 3,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T21:09:20.663582
costed_ubr_split_soft_n10_008,UBR,10,reviewer_1_ubr,h:deefe0f91f81006f,W,3.1,p. 2,'Order_struct': The definition of 'Address' is inconsistent with the use case expectations.,order struct the definition of address is inconsistent with the use case expectations,reviewer,2026-06-11T21:09:20.663582
costed_ubr_split_soft_n10_008,UBR,10,reviewer_1_ubr,h:6a928c890f3c054b,M,4.1,p. 9,'Start_Voice': Missing timeout specification for voice communication initiation.,start voice missing timeout specification for voice communication initiation,reviewer,2026-06-11T21:09:20.663582
costed_ubr_split_soft_n10_008,UBR,10,reviewer_2_ubr,h:9c5a6abd822817c9,M,3.2.1,p. 3,'Order': A signal is missing for confirming orders from the taxi to the central.,order a signal is missing for confirming orders from the taxi to the central,reviewer,2026-06-11T21:09:31.709976
costed_ubr_split_soft_n10_008,UBR,10,reviewer_2_ubr,h:ab438724e095be69,M,3.2.1,p. 3,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T21:09:31.709976
costed_ubr_split_soft_n10_008,UBR,10,reviewer_2_ubr,h:8f00b491f09d9f6c,M,3.2.1,p. 3,'Confirm_Voice': The signal is missing from the MSC.,confirm voice the signal is missing from the msc,reviewer,2026-06-11T21:09:31.709976
costed_ubr_split_soft_n10_008,UBR,10,reviewer_2_ubr,h:2d63917cf449e4b2,W,3.4.1,p. 5,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T21:09:31.709976
costed_ubr_split_soft_n10_008,UBR,10,reviewer_2_ubr,h:0b08f7198e328af3,W,3.4.1,p. 5,'AlarmReset': The signal is incorrectly defined in the communication protocol.,alarmreset the signal is incorrectly defined in the communication protocol,reviewer,2026-06-11T21:09:31.709976
costed_ubr_split_soft_n10_008,UBR,10,reviewer_3_ubr,h:729c69526c94da64,M,3.2.2,p. 3,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T21:09:49.117942
costed_ubr_split_soft_n10_008,UBR,10,reviewer_3_ubr,h:13c4d62c3418e30c,M,3.2.2,p. 3,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T21:09:49.117942
costed_ubr_split_soft_n10_008,UBR,10,reviewer_3_ubr,h:cde8087e44b8db48,W,3.2.2,p. 3,'LoginOk': The signal is incorrectly defined in terms of expected behavior.,loginok the signal is incorrectly defined in terms of expected behavior,reviewer,2026-06-11T21:09:49.117942
costed_ubr_split_soft_n10_008,UBR,10,reviewer_3_ubr,h:bcc1dcd1d6c51b21,M,3.4.1,p. 5,'Confirm_Voice': A signal is missing for confirming voice communication setup.,confirm voice a signal is missing for confirming voice communication setup,reviewer,2026-06-11T21:09:49.117942
costed_ubr_split_soft_n10_008,UBR,10,reviewer_4_ubr,h:532357b02fdd1653,M,3.3.1,p. 5,'Allocate_car': A confirmation signal is missing after allocating a car.,allocate car a confirmation signal is missing after allocating a car,reviewer,2026-06-11T21:10:02.839615
costed_ubr_split_soft_n10_008,UBR,10,reviewer_4_ubr,h:dada7b17c2a13ab1,M,3.3.1,p. 5,'Get_Order': Missing acknowledgment signal after retrieving an order.,get order missing acknowledgment signal after retrieving an order,reviewer,2026-06-11T21:10:02.839615
costed_ubr_split_soft_n10_008,UBR,10,reviewer_4_ubr,h:e9621a74766c1120,M,3.3.1,p. 5,'Start_Voice': Missing acknowledgment signal after initiating voice communication.,start voice missing acknowledgment signal after initiating voice communication,reviewer,2026-06-11T21:10:02.839615
costed_ubr_split_soft_n10_008,UBR,10,reviewer_4_ubr,h:ddb93f00ebba330f,M,3.3.1,p. 5,'Terminate_Voice': Missing confirmation signal after terminating voice communication.,terminate voice missing confirmation signal after terminating voice communication,reviewer,2026-06-11T21:10:02.839615
costed_ubr_split_soft_n10_008,UBR,10,reviewer_4_ubr,h:1e1226bf0590970d,M,3.3.1,p. 5,'Text_Message': Missing acknowledgment signal for received text messages.,text message missing acknowledgment signal for received text messages,reviewer,2026-06-11T21:10:02.839615
costed_ubr_split_soft_n10_008,UBR,10,reviewer_5_ubr,h:211894a0cb62d15f,M,3.3.2,p. 4,'Ack': A signal is missing for acknowledging the receipt of text messages.,ack a signal is missing for acknowledging the receipt of text messages,reviewer,2026-06-11T21:10:15.228174
costed_ubr_split_soft_n10_008,UBR,10,reviewer_5_ubr,h:4a03c632bf142720,M,3.3.2,p. 4,'Confirm_Voice': Missing acknowledgment signal for confirming voice communication.,confirm voice missing acknowledgment signal for confirming voice communication,reviewer,2026-06-11T21:10:15.228174
costed_ubr_split_soft_n10_008,UBR,10,reviewer_5_ubr,h:2f0a0ab5b900faf7,M,3.3.2,p. 4,'Terminate_Voice': Missing acknowledgment for termination of voice communication.,terminate voice missing acknowledgment for termination of voice communication,reviewer,2026-06-11T21:10:15.228174
