run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_ubr_split_soft_n10_003,UBR,10,reviewer_1_ubr,h:477ab0e330bb81d0,M,3.4.1,p. 5,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:22:32.660583
costed_ubr_split_soft_n10_003,UBR,10,reviewer_1_ubr,h:8438f663ed62ca32,M,3.4.1,p. 5,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:22:32.660583
costed_ubr_split_soft_n10_003,UBR,10,reviewer_1_ubr,h:03a0071af5da1d8d,W,3.4.2,p. 5,'Order_Cancel': The signal is incorrectly defined in Table 1.,order cancel the signal is incorrectly defined in table 1,reviewer,2026-06-11T22:22:32.660583
costed_ubr_split_soft_n10_003,UBR,10,reviewer_1_ubr,h:91bc1f854ee4187a,M,3.2.1,p. 3,'OrderOper': Missing acknowledgment signal for order submission.,orderoper missing acknowledgment signal for order submission,reviewer,2026-06-11T22:22:32.660583
costed_ubr_split_soft_n10_003,UBR,10,reviewer_1_ubr,h:d22a2558d9febab5,W,3.1,p. 2,'Order_struct': The definition of 'Address' is inconsistent.,order struct the definition of address is inconsistent,reviewer,2026-06-11T22:22:32.660583
costed_ubr_split_soft_n10_003,UBR,10,reviewer_2_ubr,h:f355a7a648588d3a,M,3.2.1,p. 2,'Order': A signal definition is missing for the order number in the Order_struct.,order a signal definition is missing for the order number in the order struct,reviewer,2026-06-11T22:22:45.357672
costed_ubr_split_soft_n10_003,UBR,10,reviewer_2_ubr,h:1c35d899c536e452,M,3.2.1,p. 2,'Address': The parameter type for address in Order_struct is inconsistent as it should be a string.,address the parameter type for address in order struct is inconsistent as it should be a string,reviewer,2026-06-11T22:22:45.357672
costed_ubr_split_soft_n10_003,UBR,10,reviewer_2_ubr,h:f50fa4b8c558f815,M,3.2.1,p. 2,'Dispatch_time': The dispatch_time field in Order_struct is missing a description of its usage.,dispatch time the dispatch time field in order struct is missing a description of its usage,reviewer,2026-06-11T22:22:45.357672
costed_ubr_split_soft_n10_003,UBR,10,reviewer_2_ubr,h:eb2904f55795f5ef,M,3.4.1,p. 5,'Order': The signal definition for Order does not specify the order number as a parameter.,order the signal definition for order does not specify the order number as a parameter,reviewer,2026-06-11T22:22:45.357672
costed_ubr_split_soft_n10_003,UBR,10,reviewer_2_ubr,h:16713f4fdff71133,M,3.4.2,p. 5,'Order_Reject': The signal definition is missing for the acknowledgment of rejected orders.,order reject the signal definition is missing for the acknowledgment of rejected orders,reviewer,2026-06-11T22:22:45.357672
costed_ubr_split_soft_n10_003,UBR,10,reviewer_3_ubr,h:7fd0bda370341897,M,3.2.2,p. 3,'Reject_Order': A signal is missing for confirming rejected orders.,reject order a signal is missing for confirming rejected orders,reviewer,2026-06-11T22:22:57.643738
costed_ubr_split_soft_n10_003,UBR,10,reviewer_3_ubr,h:c5cda14007d7dc83,M,3.2.2,p. 3,'Order': The signal has wrong parameter types in the definition.,order the signal has wrong parameter types in the definition,reviewer,2026-06-11T22:22:57.643738
costed_ubr_split_soft_n10_003,UBR,10,reviewer_3_ubr,h:c5c883fe10bcfc7e,W,3.2.2,p. 3,'LoginOk': The signal description is inconsistent with the requirements.,loginok the signal description is inconsistent with the requirements,reviewer,2026-06-11T22:22:57.643738
costed_ubr_split_soft_n10_003,UBR,10,reviewer_3_ubr,h:d9080371c17cd7e0,M,3.2.2,p. 3,'AlarmReset': Missing acknowledgment signal for alarm reset.,alarmreset missing acknowledgment signal for alarm reset,reviewer,2026-06-11T22:22:57.643738
