run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_ubr_split_soft_n10_020,UBR,10,reviewer_1_ubr,h:477ab0e330bb81d0,M,3.4.1,p. 5,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T21:33:23.249050
costed_ubr_split_soft_n10_020,UBR,10,reviewer_1_ubr,h:38733c6d32b37703,M,3.1,p. 6,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T21:33:23.249050
costed_ubr_split_soft_n10_020,UBR,10,reviewer_1_ubr,h:d4860cfe5f27ed9e,W,3.2.1,p. 3,'Start_Voice': The signal is missing a parameter for the operator number.,start voice the signal is missing a parameter for the operator number,reviewer,2026-06-11T21:33:23.249050
costed_ubr_split_soft_n10_020,UBR,10,reviewer_1_ubr,h:03a0071af5da1d8d,W,3.4.2,p. 5,'Order_Cancel': The signal is incorrectly defined in Table 1.,order cancel the signal is incorrectly defined in table 1,reviewer,2026-06-11T21:33:23.249050
costed_ubr_split_soft_n10_020,UBR,10,reviewer_2_ubr,h:9c5a6abd822817c9,M,3.2.1,p. 3,'Order': A signal is missing for confirming orders from the taxi to the central.,order a signal is missing for confirming orders from the taxi to the central,reviewer,2026-06-11T21:33:36.427782
costed_ubr_split_soft_n10_020,UBR,10,reviewer_2_ubr,h:67c3a5429c19de08,M,3.2.1,p. 3,'Reject_Order': A signal is missing for rejecting orders from the taxi.,reject order a signal is missing for rejecting orders from the taxi,reviewer,2026-06-11T21:33:36.427782
costed_ubr_split_soft_n10_020,UBR,10,reviewer_2_ubr,h:9341adc4c2e06864,M,3.4.1,p. 5,'Order': The signal definition for 'Order' lacks clarity on the parameters used.,order the signal definition for order lacks clarity on the parameters used,reviewer,2026-06-11T21:33:36.427782
costed_ubr_split_soft_n10_020,UBR,10,reviewer_2_ubr,h:681831e9d241ba0a,M,3.4.2,p. 5,'Order_Cancel': A signal is missing for canceling orders from the taxi to the central.,order cancel a signal is missing for canceling orders from the taxi to the central,reviewer,2026-06-11T21:33:36.427782
costed_ubr_split_soft_n10_020,UBR,10,reviewer_2_ubr,h:352305dbf15daa01,W,Table 1,p. 6,'Order': The parameter types in Table 1 are inconsistent with the signal definition.,order the parameter types in table 1 are inconsistent with the signal definition,reviewer,2026-06-11T21:33:36.427782
costed_ubr_split_soft_n10_020,UBR,10,reviewer_3_ubr,h:a006bbaec5b0f182,M,3.2.2,p. 3,'Order': A signal is missing for confirming order acceptance from the taxi.,order a signal is missing for confirming order acceptance from the taxi,reviewer,2026-06-11T21:33:48.135794
costed_ubr_split_soft_n10_020,UBR,10,reviewer_3_ubr,h:877327fec8a439d2,M,3.2.2,p. 3,'Reject_Order': A signal is missing for notifying the central when an order is rejected.,reject order a signal is missing for notifying the central when an order is rejected,reviewer,2026-06-11T21:33:48.135794
costed_ubr_split_soft_n10_020,UBR,10,reviewer_3_ubr,h:a34a826f4aa0fcfc,M,3.2.2,p. 3,'LoginFailed': A signal is missing for notifying the driver when login fails.,loginfailed a signal is missing for notifying the driver when login fails,reviewer,2026-06-11T21:33:48.135794
costed_ubr_split_soft_n10_020,UBR,10,reviewer_3_ubr,h:41b9bd95520070d6,M,3.2.2,p. 3,'AlarmReset': A signal is missing for notifying the driver when the alarm is reset.,alarmreset a signal is missing for notifying the driver when the alarm is reset,reviewer,2026-06-11T21:33:48.135794
costed_ubr_split_soft_n10_020,UBR,10,reviewer_3_ubr,h:21a3089e0b4c46ef,M,3.2.2,p. 3,'ZoneInfo': The signal has wrong parameter types in the design.,zoneinfo the signal has wrong parameter types in the design,reviewer,2026-06-11T21:33:48.135794
