run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_ubr_split_soft_n10_009,UBR,10,reviewer_1_ubr,h:477ab0e330bb81d0,M,3.4.1,p. 5,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T21:11:33.155044
costed_ubr_split_soft_n10_009,UBR,10,reviewer_1_ubr,h:8438f663ed62ca32,M,3.4.1,p. 5,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T21:11:33.155044
costed_ubr_split_soft_n10_009,UBR,10,reviewer_1_ubr,h:e868dd6766412d93,W,3.2.1,p. 3,'Start_Voice': The signal is incorrectly defined with missing parameters.,start voice the signal is incorrectly defined with missing parameters,reviewer,2026-06-11T21:11:33.155044
costed_ubr_split_soft_n10_009,UBR,10,reviewer_1_ubr,h:f8861901aa12a443,M,3.1,p. 2,'Order_struct': Missing detailed description of the 'Misc' field.,order struct missing detailed description of the misc field,reviewer,2026-06-11T21:11:33.155044
costed_ubr_split_soft_n10_009,UBR,10,reviewer_2_ubr,h:92f67b551db7d385,M,3.2.1,p. 3,'Order': The signal definition is missing a parameter for order number.,order the signal definition is missing a parameter for order number,reviewer,2026-06-11T21:11:44.009171
costed_ubr_split_soft_n10_009,UBR,10,reviewer_2_ubr,h:5ff75850127b3b36,M,3.2.1,p. 3,'Order_struct': The definition lacks clarity on how the address is represented.,order struct the definition lacks clarity on how the address is represented,reviewer,2026-06-11T21:11:44.009171
costed_ubr_split_soft_n10_009,UBR,10,reviewer_2_ubr,h:56abb2329ff6b5b8,M,3.4.1,p. 5,'Order': The signal is incorrectly defined as 'Ordera' in Table 1.,order the signal is incorrectly defined as ordera in table 1,reviewer,2026-06-11T21:11:44.009171
costed_ubr_split_soft_n10_009,UBR,10,reviewer_2_ubr,h:d8befacb9ece05fd,M,3.4.1,p. 5,'Confirm': The signal definition does not specify the expected response format.,confirm the signal definition does not specify the expected response format,reviewer,2026-06-11T21:11:44.009171
costed_ubr_split_soft_n10_009,UBR,10,reviewer_2_ubr,h:c6ab7499cb3ce5fb,M,3.4.2,p. 6,'Order_Cancel': The signal is missing a description of its usage.,order cancel the signal is missing a description of its usage,reviewer,2026-06-11T21:11:44.009171
costed_ubr_split_soft_n10_009,UBR,10,reviewer_3_ubr,h:729c69526c94da64,M,3.2.2,p. 3,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T21:11:56.502336
costed_ubr_split_soft_n10_009,UBR,10,reviewer_3_ubr,h:13c4d62c3418e30c,M,3.2.2,p. 3,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T21:11:56.502336
costed_ubr_split_soft_n10_009,UBR,10,reviewer_3_ubr,h:365b214e5bae6aeb,W,3.2.2,p. 3,'Start_Voice': The parameters do not match the use case description.,start voice the parameters do not match the use case description,reviewer,2026-06-11T21:11:56.502336
costed_ubr_split_soft_n10_009,UBR,10,reviewer_3_ubr,h:692bd55c414e5894,M,3.4.1,p. 5,'Confirm_Voice': Missing acknowledgment signal for voice communication.,confirm voice missing acknowledgment signal for voice communication,reviewer,2026-06-11T21:11:56.502336
costed_ubr_split_soft_n10_009,UBR,10,reviewer_3_ubr,h:38ec3c51e51d6d9c,W,3.4.2,p. 5,'Order_Cancel': The signal is incorrectly defined in terms of usage.,order cancel the signal is incorrectly defined in terms of usage,reviewer,2026-06-11T21:11:56.502336
costed_ubr_split_soft_n10_009,UBR,10,reviewer_4_ubr,h:a94bb803d62a73dc,M,3.3.1,p. 5,'Allocate_car': A signal is missing for confirming car allocation.,allocate car a signal is missing for confirming car allocation,reviewer,2026-06-11T21:12:13.908227
costed_ubr_split_soft_n10_009,UBR,10,reviewer_4_ubr,h:64c940243bdfb624,M,3.3.1,p. 5,'Get_Order': Missing acknowledgment signal for retrieving orders.,get order missing acknowledgment signal for retrieving orders,reviewer,2026-06-11T21:12:13.908227
costed_ubr_split_soft_n10_009,UBR,10,reviewer_4_ubr,h:d07901f994237150,M,3.3.1,p. 5,'Text_Message': Missing confirmation for message delivery to the operator.,text message missing confirmation for message delivery to the operator,reviewer,2026-06-11T21:12:13.908227
costed_ubr_split_soft_n10_009,UBR,10,reviewer_4_ubr,h:23da46bb4b8fd5c0,M,3.3.1,p. 5,'Start_Voice': Missing acknowledgment for initiating voice communication.,start voice missing acknowledgment for initiating voice communication,reviewer,2026-06-11T21:12:13.908227
costed_ubr_split_soft_n10_009,UBR,10,reviewer_4_ubr,h:912d41ae778bb1bf,M,3.3.1,p. 5,'Terminate_Voice': Missing confirmation signal for terminating voice communication.,terminate voice missing confirmation signal for terminating voice communication,reviewer,2026-06-11T21:12:13.908227
costed_ubr_split_soft_n10_009,UBR,10,reviewer_5_ubr,h:65ffb278065e0e6c,M,3.3.2,p. 5,'Ack': The acknowledgment signal is missing from the design for order acceptance.,ack the acknowledgment signal is missing from the design for order acceptance,reviewer,2026-06-11T21:12:26.200050
costed_ubr_split_soft_n10_009,UBR,10,reviewer_5_ubr,h:ba9e33878a4889c9,M,3.3.2,p. 5,'Confirm': Missing confirmation signal for order submission from the operator.,confirm missing confirmation signal for order submission from the operator,reviewer,2026-06-11T21:12:26.200050
costed_ubr_split_soft_n10_009,UBR,10,reviewer_5_ubr,h:34d2d77918352342,M,3.3.2,p. 5,'Order': The signal definition lacks a parameter for order priority.,order the signal definition lacks a parameter for order priority,reviewer,2026-06-11T21:12:26.200050
