run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_cbr_split_soft_n10_016,CBR,10,reviewer_1_cbr,h:17d9f1836d859a2e,M,3.4.1,p. 7,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:07:09.628788
costed_cbr_split_soft_n10_016,CBR,10,reviewer_1_cbr,h:9ddf76129edd1d19,M,3.4.1,p. 7,'Ack': A signal is missing for acknowledging order acceptance.,ack a signal is missing for acknowledging order acceptance,reviewer,2026-06-11T22:07:09.628788
costed_cbr_split_soft_n10_016,CBR,10,reviewer_1_cbr,h:71580b4188893b2a,M,3.2.1,p. 3,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:07:09.628788
costed_cbr_split_soft_n10_016,CBR,10,reviewer_1_cbr,h:6157e6519ce16b44,W,3.4.2,p. 5,'Order_Reject': The signal is incorrectly defined in Table 1.,order reject the signal is incorrectly defined in table 1,reviewer,2026-06-11T22:07:09.628788
costed_cbr_split_soft_n10_016,CBR,10,reviewer_1_cbr,h:6ce87dba6dec8fd6,W,3.4.2,p. 5,'Confirm_Voice': The signal direction is inconsistent with MSC.,confirm voice the signal direction is inconsistent with msc,reviewer,2026-06-11T22:07:09.628788
costed_cbr_split_soft_n10_016,CBR,10,reviewer_2_cbr,h:5d89eb31e049214f,M,3.2.1,p. 2,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:07:25.675111
costed_cbr_split_soft_n10_016,CBR,10,reviewer_2_cbr,h:3fded6c3e86dcf63,M,3.2.1,p. 2,'Cancel_Order': A signal is missing for cancelling orders.,cancel order a signal is missing for cancelling orders,reviewer,2026-06-11T22:07:25.675111
costed_cbr_split_soft_n10_016,CBR,10,reviewer_2_cbr,h:dd0c4b183359b21f,M,Table 1,p. 6,'Order': A signal is missing from the MSC for order cancellation.,order a signal is missing from the msc for order cancellation,reviewer,2026-06-11T22:07:25.675111
costed_cbr_split_soft_n10_016,CBR,10,reviewer_2_cbr,h:32b7b5bb33e76f30,M,Table 1,p. 6,'Order_Reject': A signal is missing from the MSC for order rejection.,order reject a signal is missing from the msc for order rejection,reviewer,2026-06-11T22:07:25.675111
costed_cbr_split_soft_n10_016,CBR,10,reviewer_2_cbr,h:1b153ac05334ab1f,M,3.4.1,p. 9,'Order': The signal has wrong parameter types in the MSC.,order the signal has wrong parameter types in the msc,reviewer,2026-06-11T22:07:25.675111
costed_cbr_split_soft_n10_016,CBR,10,reviewer_2_cbr,h:38b32babbb9bedff,M,3.4.2,p. 10,'Start_Voice': A timeout specification is missing for this signal.,start voice a timeout specification is missing for this signal,reviewer,2026-06-11T22:07:25.675111
costed_cbr_split_soft_n10_016,CBR,10,reviewer_3_cbr,h:5d89eb31e049214f,M,3.2.1,p. 2,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:07:37.174730
costed_cbr_split_soft_n10_016,CBR,10,reviewer_3_cbr,h:c4db59a22f408d89,M,3.2.1,p. 2,'Order': A signal is missing for confirming orders in the taxi module.,order a signal is missing for confirming orders in the taxi module,reviewer,2026-06-11T22:07:37.174730
costed_cbr_split_soft_n10_016,CBR,10,reviewer_3_cbr,h:7eeb0070b4660d67,M,3.2.1,p. 2,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:07:37.174730
costed_cbr_split_soft_n10_016,CBR,10,reviewer_3_cbr,h:9a2c819b49b82d16,M,3.2.1,p. 2,'Start_Voice': Missing acknowledgment signal for voice communication initiation.,start voice missing acknowledgment signal for voice communication initiation,reviewer,2026-06-11T22:07:37.174730
costed_cbr_split_soft_n10_016,CBR,10,reviewer_3_cbr,h:124eb92263dd866e,M,3.2.1,p. 2,'LoginSignal': A signal is missing for failed login attempts.,loginsignal a signal is missing for failed login attempts,reviewer,2026-06-11T22:07:37.174730
costed_cbr_split_soft_n10_016,CBR,10,reviewer_4_cbr,h:6b519dcaa70953c3,M,3.3.1,p. 4,'Allocate_car': A corresponding acknowledgment signal is missing.,allocate car a corresponding acknowledgment signal is missing,reviewer,2026-06-11T22:07:47.209208
costed_cbr_split_soft_n10_016,CBR,10,reviewer_4_cbr,h:2f6aeec600ff2e9f,M,3.3.1,p. 4,'OrderOper': A corresponding reject signal is missing.,orderoper a corresponding reject signal is missing,reviewer,2026-06-11T22:07:47.209208
costed_cbr_split_soft_n10_016,CBR,10,reviewer_4_cbr,h:fbb5bcc93ff17058,M,4.1,p. 9,'Order': The signal is missing a corresponding reject signal in the MSC.,order the signal is missing a corresponding reject signal in the msc,reviewer,2026-06-11T22:07:47.209208
costed_cbr_split_soft_n10_016,CBR,10,reviewer_4_cbr,h:7cb7be01a86ec615,M,4.2,p. 10,'Start_Voice': Missing acknowledgment signal in the MSC.,start voice missing acknowledgment signal in the msc,reviewer,2026-06-11T22:07:47.209208
costed_cbr_split_soft_n10_016,CBR,10,reviewer_5_cbr,h:8f55142858dd4201,M,3.3.2,p. 4,'OrderOper': A corresponding acknowledgment signal is missing for the order submission.,orderoper a corresponding acknowledgment signal is missing for the order submission,reviewer,2026-06-11T22:08:08.915500
costed_cbr_split_soft_n10_016,CBR,10,reviewer_5_cbr,h:d4d8f208c697a0f0,M,3.3.2,p. 4,'Allocate_car': A corresponding acknowledgment signal is missing for car allocation.,allocate car a corresponding acknowledgment signal is missing for car allocation,reviewer,2026-06-11T22:08:08.915500
costed_cbr_split_soft_n10_016,CBR,10,reviewer_5_cbr,h:2f333d4afd051a89,M,3.3.2,p. 4,'AlarmReset': Missing acknowledgment signal for resetting the alarm.,alarmreset missing acknowledgment signal for resetting the alarm,reviewer,2026-06-11T22:08:08.915500
costed_cbr_split_soft_n10_016,CBR,10,reviewer_5_cbr,h:58bfc41e559d64d6,M,3.3.2,p. 4,'Start_Voice': A corresponding acknowledgment signal is missing for starting voice communication.,start voice a corresponding acknowledgment signal is missing for starting voice communication,reviewer,2026-06-11T22:08:08.915500
costed_cbr_split_soft_n10_016,CBR,10,reviewer_5_cbr,h:aa7e630aa89ec342,M,3.3.2,p. 4,'Terminate_Voice': Missing acknowledgment signal for terminating voice communication.,terminate voice missing acknowledgment signal for terminating voice communication,reviewer,2026-06-11T22:08:08.915500
costed_cbr_split_soft_n10_016,CBR,10,reviewer_5_cbr,h:f7a5b6a74e5d453a,M,3.3.2,p. 4,'Get_Order': A corresponding acknowledgment signal is missing for retrieving an order.,get order a corresponding acknowledgment signal is missing for retrieving an order,reviewer,2026-06-11T22:08:08.915500
costed_cbr_split_soft_n10_016,CBR,10,reviewer_5_cbr,h:7246404934467b93,M,3.3.2,p. 4,'Text_Message': Missing acknowledgment signal for sending text messages.,text message missing acknowledgment signal for sending text messages,reviewer,2026-06-11T22:08:08.915500
costed_cbr_split_soft_n10_016,CBR,10,reviewer_5_cbr,h:6f01b6889ef8db53,M,3.3.2,p. 4,'Taxi': A corresponding acknowledgment signal is missing for taxi requests.,taxi a corresponding acknowledgment signal is missing for taxi requests,reviewer,2026-06-11T22:08:08.915500
costed_cbr_split_soft_n10_016,CBR,10,reviewer_5_cbr,h:8fb845d1faa23368,M,3.3.2,p. 4,'ZoneInfo': Missing acknowledgment signal for zone information requests.,zoneinfo missing acknowledgment signal for zone information requests,reviewer,2026-06-11T22:08:08.915500
costed_cbr_split_soft_n10_016,CBR,10,reviewer_5_cbr,h:9b7c1b2b2742d846,M,3.3.2,p. 4,'Confirm': Missing acknowledgment signal for order confirmations.,confirm missing acknowledgment signal for order confirmations,reviewer,2026-06-11T22:08:08.915500
costed_cbr_split_soft_n10_016,CBR,10,reviewer_6_cbr,h:88b6904f05a00bcc,M,3.4.1,p. 9,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:08:20.496217
costed_cbr_split_soft_n10_016,CBR,10,reviewer_6_cbr,h:f6a31bab4442b33b,M,3.4.1,p. 9,'Order': A signal is missing for confirming the order.,order a signal is missing for confirming the order,reviewer,2026-06-11T22:08:20.496217
costed_cbr_split_soft_n10_016,CBR,10,reviewer_6_cbr,h:0c2e708d20c99dd1,W,3.4.1,p. 9,'Order': The signal sequence is incorrect in the MSC.,order the signal sequence is incorrect in the msc,reviewer,2026-06-11T22:08:20.496217
costed_cbr_split_soft_n10_016,CBR,10,reviewer_6_cbr,h:ccebe5165aadb8ad,M,3.4.1,p. 9,'Ack': Missing acknowledgment signal for order acceptance.,ack missing acknowledgment signal for order acceptance,reviewer,2026-06-11T22:08:20.496217
costed_cbr_split_soft_n10_016,CBR,10,reviewer_6_cbr,h:f3ffae9050b54512,M,3.4.1,p. 9,'Start_Voice': Missing acknowledgment signal for starting voice communication.,start voice missing acknowledgment signal for starting voice communication,reviewer,2026-06-11T22:08:20.496217
costed_cbr_split_soft_n10_016,CBR,10,reviewer_7_cbr,h:2769f70d18840128,M,3.4.2,p. 5,'Ack': A corresponding acknowledgment signal is missing for the 'Order' signal.,ack a corresponding acknowledgment signal is missing for the order signal,reviewer,2026-06-11T22:08:32.877968
costed_cbr_split_soft_n10_016,CBR,10,reviewer_7_cbr,h:d9ee76e25155ccc9,M,3.4.2,p. 5,'Order_Reject': A reject signal is missing for the 'Order' signal.,order reject a reject signal is missing for the order signal,reviewer,2026-06-11T22:08:32.877968
costed_cbr_split_soft_n10_016,CBR,10,reviewer_7_cbr,h:355f7df31fb584c7,W,Table 1,p. 6,'Order': The parameter types in Table 1 do not match the expected structure defined in section 3.1.,order the parameter types in table 1 do not match the expected structure defined in section 3 1,reviewer,2026-06-11T22:08:32.877968
costed_cbr_split_soft_n10_016,CBR,10,reviewer_7_cbr,h:033597e883fe1220,W,"Table 1, 3.4.2",p. 5,'Confirm_Voice': The signal name is inconsistent between Table 1 and its usage in the MSC.,confirm voice the signal name is inconsistent between table 1 and its usage in the msc,reviewer,2026-06-11T22:08:32.877968
