run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_cbr_split_soft_n10_019,CBR,10,reviewer_1_cbr,h:881944875d55f62c,M,3.2,p. 15,'Order': A signal is missing for acknowledging rejected orders.,order a signal is missing for acknowledging rejected orders,reviewer,2026-06-11T22:44:24.834333
costed_cbr_split_soft_n10_019,CBR,10,reviewer_1_cbr,h:88b6904f05a00bcc,M,3.4.1,p. 9,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:44:24.834333
costed_cbr_split_soft_n10_019,CBR,10,reviewer_1_cbr,h:98390b1580f97cf4,W,3.1,p. 5,'Order': The parameter type for address is inconsistent with the requirements.,order the parameter type for address is inconsistent with the requirements,reviewer,2026-06-11T22:44:24.834333
costed_cbr_split_soft_n10_019,CBR,10,reviewer_1_cbr,h:f82b5bda75b5a3d0,W,3.4.2,p. 10,'Ack': The signal direction is inconsistent with the MSC arrow direction.,ack the signal direction is inconsistent with the msc arrow direction,reviewer,2026-06-11T22:44:24.834333
costed_cbr_split_soft_n10_019,CBR,10,reviewer_2_cbr,h:5d89eb31e049214f,M,3.2.1,p. 2,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:44:35.794918
costed_cbr_split_soft_n10_019,CBR,10,reviewer_2_cbr,h:6be7b062d00b60c2,M,3.2.1,p. 2,'Cancel_Order': A signal is missing for cancelling accepted orders.,cancel order a signal is missing for cancelling accepted orders,reviewer,2026-06-11T22:44:35.794918
costed_cbr_split_soft_n10_019,CBR,10,reviewer_2_cbr,h:7eeb0070b4660d67,M,3.2.1,p. 2,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:44:35.794918
costed_cbr_split_soft_n10_019,CBR,10,reviewer_2_cbr,h:830368a4014e44c5,W,3.2.1,p. 2,'Order': The signal is defined but not used in any MSC.,order the signal is defined but not used in any msc,reviewer,2026-06-11T22:44:35.794918
costed_cbr_split_soft_n10_019,CBR,10,reviewer_3_cbr,h:729c69526c94da64,M,3.2.2,p. 3,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:44:48.095464
costed_cbr_split_soft_n10_019,CBR,10,reviewer_3_cbr,h:13c4d62c3418e30c,M,3.2.2,p. 3,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:44:48.095464
costed_cbr_split_soft_n10_019,CBR,10,reviewer_3_cbr,h:ebf44a2e99a23a7f,M,3.2.2,p. 3,'LoginSignal': Missing acknowledgment signal for login confirmation.,loginsignal missing acknowledgment signal for login confirmation,reviewer,2026-06-11T22:44:48.095464
costed_cbr_split_soft_n10_019,CBR,10,reviewer_3_cbr,h:c25c281d3ec779e7,M,3.2.2,p. 3,'Start_Voice': Missing acknowledgment signal for starting voice communication.,start voice missing acknowledgment signal for starting voice communication,reviewer,2026-06-11T22:44:48.095464
costed_cbr_split_soft_n10_019,CBR,10,reviewer_3_cbr,h:5b3bc99d2595c68c,M,3.2.2,p. 3,'Stop_Voice': Missing acknowledgment signal for stopping voice communication.,stop voice missing acknowledgment signal for stopping voice communication,reviewer,2026-06-11T22:44:48.095464
costed_cbr_split_soft_n10_019,CBR,10,reviewer_4_cbr,h:6b519dcaa70953c3,M,3.3.1,p. 4,'Allocate_car': A corresponding acknowledgment signal is missing.,allocate car a corresponding acknowledgment signal is missing,reviewer,2026-06-11T22:44:56.067096
costed_cbr_split_soft_n10_019,CBR,10,reviewer_4_cbr,h:2f6aeec600ff2e9f,M,3.3.1,p. 4,'OrderOper': A corresponding reject signal is missing.,orderoper a corresponding reject signal is missing,reviewer,2026-06-11T22:44:56.067096
costed_cbr_split_soft_n10_019,CBR,10,reviewer_4_cbr,h:ca063bbdd8d583d6,M,4.1,p. 9,'Order': A signal is missing for not confirming orders.,order a signal is missing for not confirming orders,reviewer,2026-06-11T22:44:56.067096
costed_cbr_split_soft_n10_019,CBR,10,reviewer_5_cbr,h:cff2a7e5e2713d27,M,3.3.2,p. 4,'OrderOper': A corresponding acknowledgment signal is missing.,orderoper a corresponding acknowledgment signal is missing,reviewer,2026-06-11T22:45:12.755000
costed_cbr_split_soft_n10_019,CBR,10,reviewer_5_cbr,h:5adb876a782717e6,M,3.3.2,p. 4,'Allocate_car': A corresponding acknowledgment signal is missing.,allocate car a corresponding acknowledgment signal is missing,reviewer,2026-06-11T22:45:12.755000
costed_cbr_split_soft_n10_019,CBR,10,reviewer_5_cbr,h:057d870b9e8114d3,M,3.3.2,p. 4,'AlarmReset': A corresponding acknowledgment signal is missing.,alarmreset a corresponding acknowledgment signal is missing,reviewer,2026-06-11T22:45:12.755000
costed_cbr_split_soft_n10_019,CBR,10,reviewer_5_cbr,h:d1a13c2c9d0f0865,M,3.3.2,p. 4,'Start_Voice': A corresponding acknowledgment signal is missing.,start voice a corresponding acknowledgment signal is missing,reviewer,2026-06-11T22:45:12.755000
costed_cbr_split_soft_n10_019,CBR,10,reviewer_5_cbr,h:68b0be9ddf5cd506,M,3.3.2,p. 4,'Terminate_Voice': A corresponding acknowledgment signal is missing.,terminate voice a corresponding acknowledgment signal is missing,reviewer,2026-06-11T22:45:12.755000
costed_cbr_split_soft_n10_019,CBR,10,reviewer_5_cbr,h:c789e7a2ac06ba6e,M,3.3.2,p. 4,'Send_Voice': A corresponding acknowledgment signal is missing.,send voice a corresponding acknowledgment signal is missing,reviewer,2026-06-11T22:45:12.755000
costed_cbr_split_soft_n10_019,CBR,10,reviewer_5_cbr,h:5213fe75a0e916a5,M,3.3.2,p. 4,'Stop_Voice': A corresponding acknowledgment signal is missing.,stop voice a corresponding acknowledgment signal is missing,reviewer,2026-06-11T22:45:12.755000
costed_cbr_split_soft_n10_019,CBR,10,reviewer_6_cbr,h:88b6904f05a00bcc,M,3.4.1,p. 9,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:45:22.282752
costed_cbr_split_soft_n10_019,CBR,10,reviewer_6_cbr,h:5222d34ef4d6bd0c,M,3.4.1,p. 9,'Order_Cancel': A signal is missing for cancelling orders.,order cancel a signal is missing for cancelling orders,reviewer,2026-06-11T22:45:22.282752
costed_cbr_split_soft_n10_019,CBR,10,reviewer_6_cbr,h:db2884269ce0752e,M,3.4.1,p. 9,'Start_Voice': No timeout is specified for this signal.,start voice no timeout is specified for this signal,reviewer,2026-06-11T22:45:22.282752
costed_cbr_split_soft_n10_019,CBR,10,reviewer_6_cbr,h:255b68587051157f,W,3.4.1,p. 9,'Confirm': The signal sequence is incorrect in the MSC.,confirm the signal sequence is incorrect in the msc,reviewer,2026-06-11T22:45:22.282752
costed_cbr_split_soft_n10_019,CBR,10,reviewer_7_cbr,h:67a5ed21194c1e1e,M,3.4.2,p. 5,'Ack': A signal is missing for acknowledging order acceptance.,ack a signal is missing for acknowledging order acceptance,reviewer,2026-06-11T22:45:33.037273
costed_cbr_split_soft_n10_019,CBR,10,reviewer_7_cbr,h:0c9da5316846bb71,M,3.4.2,p. 5,'Order_Reject': A reject signal is missing for rejected orders.,order reject a reject signal is missing for rejected orders,reviewer,2026-06-11T22:45:33.037273
costed_cbr_split_soft_n10_019,CBR,10,reviewer_7_cbr,h:15f0e84b612a30c3,W,Table 1,p. 6,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:45:33.037273
costed_cbr_split_soft_n10_019,CBR,10,reviewer_7_cbr,h:63d8f243d7443fd4,W,Table 1,p. 6,'Confirm_Voice': The signal has wrong parameter types in Table 1.,confirm voice the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:45:33.037273
costed_cbr_split_soft_n10_019,CBR,10,reviewer_7_cbr,h:6f41faa1ab3f7d00,W,3.4.2,p. 5,'Terminate_Voice': The signal sequence is incorrect in MSC.,terminate voice the signal sequence is incorrect in msc,reviewer,2026-06-11T22:45:33.037273
costed_cbr_split_soft_n10_019,CBR,10,reviewer_8_cbr,h:033a81d18df1202a,M,4.1,p. 9,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:45:41.761832
costed_cbr_split_soft_n10_019,CBR,10,reviewer_8_cbr,h:169699e1a36b730b,W,4.1,p. 9,'Ack': The signal sequence is incorrect in the MSC.,ack the signal sequence is incorrect in the msc,reviewer,2026-06-11T22:45:41.761832
costed_cbr_split_soft_n10_019,CBR,10,reviewer_8_cbr,h:4d5df0759ee79b95,M,4.2,p. 10,'Stop_Voice': A signal is missing for terminating voice communication.,stop voice a signal is missing for terminating voice communication,reviewer,2026-06-11T22:45:41.761832
costed_cbr_split_soft_n10_019,CBR,10,reviewer_8_cbr,h:18ed6db50799a701,W,Table 1,p. 6,'Order': The parameter types do not match the definition in the MSC.,order the parameter types do not match the definition in the msc,reviewer,2026-06-11T22:45:41.761832
costed_cbr_split_soft_n10_019,CBR,10,reviewer_9_cbr,h:ea0c9c06fa240c5d,M,4.2,p. 10,'Start_Voice': A corresponding reject signal is missing.,start voice a corresponding reject signal is missing,reviewer,2026-06-11T22:46:00.285971
costed_cbr_split_soft_n10_019,CBR,10,reviewer_9_cbr,h:85d2b5fafcf4a026,M,4.2,p. 10,'Voice_Msg': Missing timeout specification for voice communication.,voice msg missing timeout specification for voice communication,reviewer,2026-06-11T22:46:00.285971
costed_cbr_split_soft_n10_019,CBR,10,reviewer_9_cbr,h:9d099b8d1d1de015,W,4.2,p. 10,'Confirm_Voice': The signal sequence is incorrect in the MSC.,confirm voice the signal sequence is incorrect in the msc,reviewer,2026-06-11T22:46:00.285971
costed_cbr_split_soft_n10_019,CBR,10,reviewer_9_cbr,h:354f0d5a4a261ac1,W,4.2,p. 10,'Stop_Voice': The signal is incorrectly placed before 'Terminate_Voice'.,stop voice the signal is incorrectly placed before terminate voice,reviewer,2026-06-11T22:46:00.285971
costed_cbr_split_soft_n10_019,CBR,10,reviewer_10_cbr,h:0d14e115ef1df93d,M,Table 1,p. 7,'Order_Reject': A signal is missing for rejecting orders.,order reject a signal is missing for rejecting orders,reviewer,2026-06-11T22:46:18.805359
costed_cbr_split_soft_n10_019,CBR,10,reviewer_10_cbr,h:31afdf62dda9bca9,M,Table 1,p. 7,'Order': A signal is missing for the order confirmation acknowledgment.,order a signal is missing for the order confirmation acknowledgment,reviewer,2026-06-11T22:46:18.805359
costed_cbr_split_soft_n10_019,CBR,10,reviewer_10_cbr,h:0347285a43e9b903,M,Table 1,p. 7,'Ack': A signal is missing for acknowledging the receipt of text messages.,ack a signal is missing for acknowledging the receipt of text messages,reviewer,2026-06-11T22:46:18.805359
costed_cbr_split_soft_n10_019,CBR,10,reviewer_10_cbr,h:50d806dcfebbd470,M,Table 1,p. 7,'Confirm': A signal is missing for confirming the order submission.,confirm a signal is missing for confirming the order submission,reviewer,2026-06-11T22:46:18.805359
costed_cbr_split_soft_n10_019,CBR,10,reviewer_10_cbr,h:8b2f9b31f7312b45,M,Table 1,p. 7,'Start_Voice': A signal is missing for initiating voice communication.,start voice a signal is missing for initiating voice communication,reviewer,2026-06-11T22:46:18.805359
