run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_cbr_split_soft_n10_004,CBR,10,reviewer_1_cbr,h:88b6904f05a00bcc,M,3.4.1,p. 9,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:30:01.254301
costed_cbr_split_soft_n10_004,CBR,10,reviewer_1_cbr,h:544bedd358061054,M,3.4.1,p. 9,'Order': A signal is missing for confirming orders from the central to the taxi.,order a signal is missing for confirming orders from the central to the taxi,reviewer,2026-06-11T22:30:01.254301
costed_cbr_split_soft_n10_004,CBR,10,reviewer_1_cbr,h:7eeb0070b4660d67,M,3.2.1,p. 2,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:30:01.254301
costed_cbr_split_soft_n10_004,CBR,10,reviewer_1_cbr,h:0cd26a20157478f2,W,3.2.1,p. 2,'Start_Voice': The signal parameters are inconsistent with the definition in Table 1.,start voice the signal parameters are inconsistent with the definition in table 1,reviewer,2026-06-11T22:30:01.254301
costed_cbr_split_soft_n10_004,CBR,10,reviewer_1_cbr,h:9dd6e3a5b77e9939,W,3.4.1,p. 9,'Confirm_Voice': The signal sequence is incorrect in the MSC.,confirm voice the signal sequence is incorrect in the msc,reviewer,2026-06-11T22:30:01.254301
costed_cbr_split_soft_n10_004,CBR,10,reviewer_2_cbr,h:5d89eb31e049214f,M,3.2.1,p. 2,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:30:23.698729
costed_cbr_split_soft_n10_004,CBR,10,reviewer_2_cbr,h:287d395181d2a387,M,3.2.1,p. 2,'Cancel_Order': A signal is missing for canceling orders.,cancel order a signal is missing for canceling orders,reviewer,2026-06-11T22:30:23.698729
costed_cbr_split_soft_n10_004,CBR,10,reviewer_2_cbr,h:f83c27a3962697a7,M,Table 1,p. 6,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:30:23.698729
costed_cbr_split_soft_n10_004,CBR,10,reviewer_2_cbr,h:c69a1d5237fca10d,M,3.4.1,p. 9,'Ack': A corresponding reject signal is missing for the order acknowledgment.,ack a corresponding reject signal is missing for the order acknowledgment,reviewer,2026-06-11T22:30:23.698729
costed_cbr_split_soft_n10_004,CBR,10,reviewer_2_cbr,h:e3290a68f9f103b0,M,3.4.1,p. 9,'Order': The signal is missing in the MSC for order handling.,order the signal is missing in the msc for order handling,reviewer,2026-06-11T22:30:23.698729
costed_cbr_split_soft_n10_004,CBR,10,reviewer_3_cbr,h:729c69526c94da64,M,3.2.2,p. 3,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:30:35.472931
costed_cbr_split_soft_n10_004,CBR,10,reviewer_3_cbr,h:13c4d62c3418e30c,M,3.2.2,p. 3,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:30:35.472931
costed_cbr_split_soft_n10_004,CBR,10,reviewer_3_cbr,h:2dae45c27b95f1f9,M,3.2.2,p. 3,'Start_Voice': A corresponding acknowledgment signal is missing.,start voice a corresponding acknowledgment signal is missing,reviewer,2026-06-11T22:30:35.472931
costed_cbr_split_soft_n10_004,CBR,10,reviewer_3_cbr,h:0ffadb8881ec6e3b,M,3.2.2,p. 3,'Stop_Voice': A corresponding acknowledgment signal is missing.,stop voice a corresponding acknowledgment signal is missing,reviewer,2026-06-11T22:30:35.472931
costed_cbr_split_soft_n10_004,CBR,10,reviewer_4_cbr,h:6b519dcaa70953c3,M,3.3.1,p. 4,'Allocate_car': A corresponding acknowledgment signal is missing.,allocate car a corresponding acknowledgment signal is missing,reviewer,2026-06-11T22:30:43.767669
costed_cbr_split_soft_n10_004,CBR,10,reviewer_4_cbr,h:816ca136f92e8492,M,3.3.1,p. 4,'Allocate_car': A corresponding reject signal is missing.,allocate car a corresponding reject signal is missing,reviewer,2026-06-11T22:30:43.767669
costed_cbr_split_soft_n10_004,CBR,10,reviewer_4_cbr,h:ca063bbdd8d583d6,M,4.1,p. 9,'Order': A signal is missing for not confirming orders.,order a signal is missing for not confirming orders,reviewer,2026-06-11T22:30:43.767669
costed_cbr_split_soft_n10_004,CBR,10,reviewer_5_cbr,h:8f55142858dd4201,M,3.3.2,p. 4,'OrderOper': A corresponding acknowledgment signal is missing for the order submission.,orderoper a corresponding acknowledgment signal is missing for the order submission,reviewer,2026-06-11T22:31:23.725757
costed_cbr_split_soft_n10_004,CBR,10,reviewer_5_cbr,h:396c0ec4985c4275,M,3.3.2,p. 4,'Allocate_car': A corresponding acknowledgment signal is missing for the car allocation.,allocate car a corresponding acknowledgment signal is missing for the car allocation,reviewer,2026-06-11T22:31:23.725757
costed_cbr_split_soft_n10_004,CBR,10,reviewer_5_cbr,h:42b65e12a6fc0c63,M,3.3.2,p. 4,'AlarmReset': A corresponding acknowledgment signal is missing for resetting the alarm.,alarmreset a corresponding acknowledgment signal is missing for resetting the alarm,reviewer,2026-06-11T22:31:23.725757
costed_cbr_split_soft_n10_004,CBR,10,reviewer_5_cbr,h:749c73c62f491add,M,3.3.2,p. 4,'Start_Voice': A corresponding acknowledgment signal is missing for initiating voice communication.,start voice a corresponding acknowledgment signal is missing for initiating voice communication,reviewer,2026-06-11T22:31:23.725757
costed_cbr_split_soft_n10_004,CBR,10,reviewer_5_cbr,h:0f267bc3261cbc04,M,3.3.2,p. 4,'Terminate_Voice': A corresponding acknowledgment signal is missing for terminating voice communication.,terminate voice a corresponding acknowledgment signal is missing for terminating voice communication,reviewer,2026-06-11T22:31:23.725757
costed_cbr_split_soft_n10_004,CBR,10,reviewer_5_cbr,h:73efc9648a6da4c6,M,3.3.2,p. 4,'Send_Voice': A corresponding acknowledgment signal is missing for sending voice messages.,send voice a corresponding acknowledgment signal is missing for sending voice messages,reviewer,2026-06-11T22:31:23.725757
costed_cbr_split_soft_n10_004,CBR,10,reviewer_5_cbr,h:ec9eab507478ac26,M,3.3.2,p. 4,'Stop_Voice': A corresponding acknowledgment signal is missing for stopping voice messages.,stop voice a corresponding acknowledgment signal is missing for stopping voice messages,reviewer,2026-06-11T22:31:23.725757
costed_cbr_split_soft_n10_004,CBR,10,reviewer_5_cbr,h:6b79be33970689d1,M,3.3.2,p. 4,'Get_Order': A corresponding acknowledgment signal is missing for retrieving orders.,get order a corresponding acknowledgment signal is missing for retrieving orders,reviewer,2026-06-11T22:31:23.725757
costed_cbr_split_soft_n10_004,CBR,10,reviewer_5_cbr,h:a47498709b60ec76,M,3.3.2,p. 4,'Text_Message': A corresponding acknowledgment signal is missing for sending text messages.,text message a corresponding acknowledgment signal is missing for sending text messages,reviewer,2026-06-11T22:31:23.725757
costed_cbr_split_soft_n10_004,CBR,10,reviewer_6_cbr,h:88b6904f05a00bcc,M,3.4.1,p. 9,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:31:33.141726
costed_cbr_split_soft_n10_004,CBR,10,reviewer_6_cbr,h:5222d34ef4d6bd0c,M,3.4.1,p. 9,'Order_Cancel': A signal is missing for cancelling orders.,order cancel a signal is missing for cancelling orders,reviewer,2026-06-11T22:31:33.141726
costed_cbr_split_soft_n10_004,CBR,10,reviewer_6_cbr,h:0211a545477c6b71,M,3.4.1,p. 9,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:31:33.141726
costed_cbr_split_soft_n10_004,CBR,10,reviewer_6_cbr,h:255b68587051157f,W,3.4.1,p. 9,'Confirm': The signal sequence is incorrect in the MSC.,confirm the signal sequence is incorrect in the msc,reviewer,2026-06-11T22:31:33.141726
costed_cbr_split_soft_n10_004,CBR,10,reviewer_7_cbr,h:321949df0d2c3dc1,M,3.4.2,p. 5,'Order_Reject': A signal is missing for not confirming orders.,order reject a signal is missing for not confirming orders,reviewer,2026-06-11T22:31:41.841539
