run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_ubr_split_soft_n10_016,UBR,10,reviewer_1_ubr,h:e5a7f0a45d805679,M,3.1,p. 6,'Order': A signal is missing for confirming orders from the taxi to the central.,order a signal is missing for confirming orders from the taxi to the central,reviewer,2026-06-11T22:27:38.422459
costed_ubr_split_soft_n10_016,UBR,10,reviewer_1_ubr,h:477ab0e330bb81d0,M,3.4.1,p. 5,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:27:38.422459
costed_ubr_split_soft_n10_016,UBR,10,reviewer_1_ubr,h:369ae82d07d2bfb4,W,3.4.2,p. 5,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:27:38.422459
costed_ubr_split_soft_n10_016,UBR,10,reviewer_1_ubr,h:c25e003fd66da78a,M,3.2.1,p. 3,'Start_Voice': Missing timeout specification for voice communication initiation.,start voice missing timeout specification for voice communication initiation,reviewer,2026-06-11T22:27:38.422459
costed_ubr_split_soft_n10_016,UBR,10,reviewer_1_ubr,h:c1671d8751ba40d2,W,3.1.22,p. 6,"'Submit_Order': The requirement states that orders can be submitted in all states except 'Offline', but the design does not reflect this.",submit order the requirement states that orders can be submitted in all states except offline but the design does not reflect this,reviewer,2026-06-11T22:27:38.422459
costed_ubr_split_soft_n10_016,UBR,10,reviewer_2_ubr,h:92f67b551db7d385,M,3.2.1,p. 3,'Order': The signal definition is missing a parameter for order number.,order the signal definition is missing a parameter for order number,reviewer,2026-06-11T22:27:50.509098
costed_ubr_split_soft_n10_016,UBR,10,reviewer_2_ubr,h:9cefe6400c526d30,M,3.2.1,p. 3,'Order_struct': The definition of the address field is inconsistent.,order struct the definition of the address field is inconsistent,reviewer,2026-06-11T22:27:50.509098
costed_ubr_split_soft_n10_016,UBR,10,reviewer_2_ubr,h:144c69b4562029f2,M,3.4.1,p. 5,'Order': The signal is incorrectly defined in Table 1.,order the signal is incorrectly defined in table 1,reviewer,2026-06-11T22:27:50.509098
costed_ubr_split_soft_n10_016,UBR,10,reviewer_2_ubr,h:11daaa0e55d7abb9,M,3.4.2,p. 6,'Ack': The signal is missing a confirmation mechanism for order acceptance.,ack the signal is missing a confirmation mechanism for order acceptance,reviewer,2026-06-11T22:27:50.509098
costed_ubr_split_soft_n10_016,UBR,10,reviewer_2_ubr,h:9187b34457f1aaa6,M,3.4.2,p. 6,'Order_Reject': The signal is missing a definition for the rejection reason.,order reject the signal is missing a definition for the rejection reason,reviewer,2026-06-11T22:27:50.509098
costed_ubr_split_soft_n10_016,UBR,10,reviewer_3_ubr,h:be867037b50c1da7,M,3.2.2,p. 3,'Reject_Order': A signal is missing for confirming order rejection.,reject order a signal is missing for confirming order rejection,reviewer,2026-06-11T22:28:01.768034
costed_ubr_split_soft_n10_016,UBR,10,reviewer_3_ubr,h:c5cda14007d7dc83,M,3.2.2,p. 3,'Order': The signal has wrong parameter types in the definition.,order the signal has wrong parameter types in the definition,reviewer,2026-06-11T22:28:01.768034
costed_ubr_split_soft_n10_016,UBR,10,reviewer_3_ubr,h:e9b2b86cc6ad5c59,M,3.2.2,p. 3,'Start_Voice': Missing timeout specification for voice communication initiation.,start voice missing timeout specification for voice communication initiation,reviewer,2026-06-11T22:28:01.768034
costed_ubr_split_soft_n10_016,UBR,10,reviewer_3_ubr,h:615b21702843cdb6,W,3.2.2,p. 3,'LoginOk': The signal description is inconsistent with the expected behavior.,loginok the signal description is inconsistent with the expected behavior,reviewer,2026-06-11T22:28:01.768034
costed_ubr_split_soft_n10_016,UBR,10,reviewer_3_ubr,h:dbbd96cc9eb2d8a5,W,3.2.2,p. 3,'Text_Message': The parameter types do not match the requirements specification.,text message the parameter types do not match the requirements specification,reviewer,2026-06-11T22:28:01.768034
costed_ubr_split_soft_n10_016,UBR,10,reviewer_4_ubr,h:07bf4b2975185a07,M,3.3.1,p. 4,'Allocate_car': A confirmation signal for car allocation is missing.,allocate car a confirmation signal for car allocation is missing,reviewer,2026-06-11T22:28:14.058595
costed_ubr_split_soft_n10_016,UBR,10,reviewer_4_ubr,h:ab10a9fa19a35319,M,3.3.1,p. 4,'OrderOper': Missing acknowledgment signal for order submission.,orderoper missing acknowledgment signal for order submission,reviewer,2026-06-11T22:28:14.058595
costed_ubr_split_soft_n10_016,UBR,10,reviewer_4_ubr,h:5a985ef91debdbb0,M,3.3.1,p. 4,'Start_Voice': Missing acknowledgment signal for initiating voice communication.,start voice missing acknowledgment signal for initiating voice communication,reviewer,2026-06-11T22:28:14.058595
costed_ubr_split_soft_n10_016,UBR,10,reviewer_4_ubr,h:99c8e066291cbe40,M,3.3.1,p. 4,'Terminate_Voice': Missing confirmation signal for terminating voice communication.,terminate voice missing confirmation signal for terminating voice communication,reviewer,2026-06-11T22:28:14.058595
costed_ubr_split_soft_n10_016,UBR,10,reviewer_4_ubr,h:e3307f6688c42510,M,3.3.1,p. 4,'Text_Message': Missing acknowledgment signal for text message delivery.,text message missing acknowledgment signal for text message delivery,reviewer,2026-06-11T22:28:14.058595
costed_ubr_split_soft_n10_016,UBR,10,reviewer_5_ubr,h:e994c46fcd0b0839,M,3.3.2,p. 5,'Ack': A signal is missing for acknowledging the receipt of text messages.,ack a signal is missing for acknowledging the receipt of text messages,reviewer,2026-06-11T22:28:24.814507
costed_ubr_split_soft_n10_016,UBR,10,reviewer_5_ubr,h:7537c91a989b6554,M,3.3.2,p. 5,'Text_Message': The signal does not specify acknowledgment handling.,text message the signal does not specify acknowledgment handling,reviewer,2026-06-11T22:28:24.814507
costed_ubr_split_soft_n10_016,UBR,10,reviewer_5_ubr,h:708f0686b57b423b,M,3.3.2,p. 5,'Order': Missing acknowledgment for order confirmation.,order missing acknowledgment for order confirmation,reviewer,2026-06-11T22:28:24.814507
costed_ubr_split_soft_n10_016,UBR,10,reviewer_5_ubr,h:ac17ac7fba490e5f,M,3.3.2,p. 5,'Confirm': Missing acknowledgment for order confirmation from the operator.,confirm missing acknowledgment for order confirmation from the operator,reviewer,2026-06-11T22:28:24.814507
costed_ubr_split_soft_n10_016,UBR,10,reviewer_5_ubr,h:8ae65f7f538c18bc,M,3.3.2,p. 5,'Order_Cancel': Missing acknowledgment for order cancellation.,order cancel missing acknowledgment for order cancellation,reviewer,2026-06-11T22:28:24.814507
costed_ubr_split_soft_n10_016,UBR,10,reviewer_6_ubr,h:51ad00cfba0cc538,M,3.4.1,p. 6,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:28:32.799877
costed_ubr_split_soft_n10_016,UBR,10,reviewer_6_ubr,h:9c92f4a1e1272f2c,M,3.4.1,p. 6,'Order_Cancel': A signal is missing for canceling accepted orders.,order cancel a signal is missing for canceling accepted orders,reviewer,2026-06-11T22:28:32.799877
costed_ubr_split_soft_n10_016,UBR,10,reviewer_6_ubr,h:4d704014af9db399,M,3.4.1,p. 6,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:28:32.799877
costed_ubr_split_soft_n10_016,UBR,10,reviewer_7_ubr,h:28f21c55096bc02a,M,3.4.2,p. 5,'Ack': A signal is missing for acknowledging order acceptance from the taxi.,ack a signal is missing for acknowledging order acceptance from the taxi,reviewer,2026-06-11T22:28:44.473015
costed_ubr_split_soft_n10_016,UBR,10,reviewer_7_ubr,h:4d86049c44d50bb7,M,3.4.2,p. 5,'Order_Cancel': A signal is missing for canceling an order after acceptance.,order cancel a signal is missing for canceling an order after acceptance,reviewer,2026-06-11T22:28:44.473015
costed_ubr_split_soft_n10_016,UBR,10,reviewer_7_ubr,h:73c82939c142e38d,M,3.4.2,p. 5,'Not_Avail': A signal is missing for indicating a taxi is not available for orders.,not avail a signal is missing for indicating a taxi is not available for orders,reviewer,2026-06-11T22:28:44.473015
costed_ubr_split_soft_n10_016,UBR,10,reviewer_7_ubr,h:15f0e84b612a30c3,W,Table 1,p. 6,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:28:44.473015
costed_ubr_split_soft_n10_016,UBR,10,reviewer_7_ubr,h:e5bfdc1d979e373b,M,3.4.1,p. 4,'Terminate_Voice': A signal is missing for confirming termination of voice communication.,terminate voice a signal is missing for confirming termination of voice communication,reviewer,2026-06-11T22:28:44.473015
costed_ubr_split_soft_n10_016,UBR,10,reviewer_8_ubr,h:5ee96de61c378019,M,4.1,p. 9,'Order': A signal is missing for confirming the order after it is sent to the central.,order a signal is missing for confirming the order after it is sent to the central,reviewer,2026-06-11T22:28:55.952403
costed_ubr_split_soft_n10_016,UBR,10,reviewer_8_ubr,h:da7ceefeefc1b732,M,4.1,p. 9,'Ack': The acknowledgment signal is missing after the order is confirmed by the central.,ack the acknowledgment signal is missing after the order is confirmed by the central,reviewer,2026-06-11T22:28:55.952403
costed_ubr_split_soft_n10_016,UBR,10,reviewer_8_ubr,h:bc166401d2e85e6c,W,4.1,p. 9,"'Meter_On': The signal is shown before the order is acknowledged, which is inconsistent with the expected flow.",meter on the signal is shown before the order is acknowledged which is inconsistent with the expected flow,reviewer,2026-06-11T22:28:55.952403
costed_ubr_split_soft_n10_016,UBR,10,reviewer_8_ubr,h:23c299c2464050bd,M,4.1,p. 9,'Position': Missing signal for sending the position after the taxi goes to 'Waiting for customer'.,position missing signal for sending the position after the taxi goes to waiting for customer,reviewer,2026-06-11T22:28:55.952403
costed_ubr_split_soft_n10_016,UBR,10,reviewer_8_ubr,h:7996a7d66c378ca6,M,4.2,p. 10,'Start_Voice': The signal is missing a timeout handling for voice communication initiation.,start voice the signal is missing a timeout handling for voice communication initiation,reviewer,2026-06-11T22:28:55.952403
costed_ubr_split_soft_n10_016,UBR,10,reviewer_9_ubr,h:477ab0e330bb81d0,M,3.4.1,p. 5,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:29:05.669384
costed_ubr_split_soft_n10_016,UBR,10,reviewer_9_ubr,h:33d1a8d7b8307de2,M,4.2,p. 10,'Terminate_Voice': Missing handling for termination before initiation.,terminate voice missing handling for termination before initiation,reviewer,2026-06-11T22:29:05.669384
costed_ubr_split_soft_n10_016,UBR,10,reviewer_9_ubr,h:2b8005df92aa8dae,W,3.4.2,p. 6,'Order_Cancel': The signal has wrong parameter types.,order cancel the signal has wrong parameter types,reviewer,2026-06-11T22:29:05.669384
costed_ubr_split_soft_n10_016,UBR,10,reviewer_9_ubr,h:3f2938fe23b4f76c,W,3.2.1,p. 3,'Order': The signal has inconsistent parameter definitions.,order the signal has inconsistent parameter definitions,reviewer,2026-06-11T22:29:05.669384
costed_ubr_split_soft_n10_016,UBR,10,reviewer_10_ubr,h:9fb1edbd33f1ce6d,M,Table 1,p. 7,'Order': A signal is missing for the order confirmation from the central to the taxi.,order a signal is missing for the order confirmation from the central to the taxi,reviewer,2026-06-11T22:29:19.090047
costed_ubr_split_soft_n10_016,UBR,10,reviewer_10_ubr,h:010503b61391642b,M,Table 1,p. 7,'Order_Reject': A signal is missing for the rejection of orders.,order reject a signal is missing for the rejection of orders,reviewer,2026-06-11T22:29:19.090047
costed_ubr_split_soft_n10_016,UBR,10,reviewer_10_ubr,h:e9dfe721e1f20d90,M,Table 1,p. 7,'Ack': The signal is missing a parameter for the order number.,ack the signal is missing a parameter for the order number,reviewer,2026-06-11T22:29:19.090047
costed_ubr_split_soft_n10_016,UBR,10,reviewer_10_ubr,h:dffceb3e1c7a3970,M,Table 1,p. 7,'Confirm': The signal is missing a parameter for the order number.,confirm the signal is missing a parameter for the order number,reviewer,2026-06-11T22:29:19.090047
costed_ubr_split_soft_n10_016,UBR,10,reviewer_10_ubr,h:f464d74bda4de724,M,Table 1,p. 7,'Voice_msg': The signal is missing a parameter for the voice data.,voice msg the signal is missing a parameter for the voice data,reviewer,2026-06-11T22:29:19.090047
