run_id,technique,n_reviewers,reviewer_id,defect_id,fault_type,position,page_hint,description_raw,description_norm,source,timestamp
costed_cbr_split_soft_n10_005,CBR,10,reviewer_1_cbr,h:88b6904f05a00bcc,M,3.4.1,p. 9,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:32:53.835958
costed_cbr_split_soft_n10_005,CBR,10,reviewer_1_cbr,h:a27aea2f3135a104,M,3.4.1,p. 9,'Order': A signal is missing for acknowledging the order.,order a signal is missing for acknowledging the order,reviewer,2026-06-11T22:32:53.835958
costed_cbr_split_soft_n10_005,CBR,10,reviewer_1_cbr,h:2d71e88e6348444c,M,3.2.1,p. 2,'Order(Order_struct)': The signal has wrong parameter types in Table 1.,order order struct the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:32:53.835958
costed_cbr_split_soft_n10_005,CBR,10,reviewer_1_cbr,h:8d0e5def97705860,W,3.4.2,p. 10,'Ack': The signal direction is inconsistent with the MSC.,ack the signal direction is inconsistent with the msc,reviewer,2026-06-11T22:32:53.835958
costed_cbr_split_soft_n10_005,CBR,10,reviewer_1_cbr,h:fed2670dfb4bf82c,W,3.4.2,p. 10,'Start_Voice': The signal sequence is incorrect in MSC.,start voice the signal sequence is incorrect in msc,reviewer,2026-06-11T22:32:53.835958
costed_cbr_split_soft_n10_005,CBR,10,reviewer_2_cbr,h:5d89eb31e049214f,M,3.2.1,p. 2,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:33:04.892897
costed_cbr_split_soft_n10_005,CBR,10,reviewer_2_cbr,h:287d395181d2a387,M,3.2.1,p. 2,'Cancel_Order': A signal is missing for canceling orders.,cancel order a signal is missing for canceling orders,reviewer,2026-06-11T22:33:04.892897
costed_cbr_split_soft_n10_005,CBR,10,reviewer_2_cbr,h:c51ef22d61158489,M,Table 1,p. 6,'Order': Missing parameter type for dispatch time.,order missing parameter type for dispatch time,reviewer,2026-06-11T22:33:04.892897
costed_cbr_split_soft_n10_005,CBR,10,reviewer_2_cbr,h:24f0a04cadd09b2a,M,3.4.1,p. 9,'Order': A signal is missing for confirming orders.,order a signal is missing for confirming orders,reviewer,2026-06-11T22:33:04.892897
costed_cbr_split_soft_n10_005,CBR,10,reviewer_2_cbr,h:08ca99e1aa67d31a,W,3.2.1,p. 2,'Order': The parameter type for address is inconsistent.,order the parameter type for address is inconsistent,reviewer,2026-06-11T22:33:04.892897
costed_cbr_split_soft_n10_005,CBR,10,reviewer_3_cbr,h:729c69526c94da64,M,3.2.2,p. 3,'Reject_Order': A signal is missing for not confirming orders.,reject order a signal is missing for not confirming orders,reviewer,2026-06-11T22:33:15.131900
costed_cbr_split_soft_n10_005,CBR,10,reviewer_3_cbr,h:7eeb0070b4660d67,M,3.2.1,p. 2,'Order': The signal has wrong parameter types in Table 1.,order the signal has wrong parameter types in table 1,reviewer,2026-06-11T22:33:15.131900
costed_cbr_split_soft_n10_005,CBR,10,reviewer_3_cbr,h:2d599eff657bbca1,M,3.2.2,p. 3,'LoginSignal': A signal is missing for failed login attempts.,loginsignal a signal is missing for failed login attempts,reviewer,2026-06-11T22:33:15.131900
costed_cbr_split_soft_n10_005,CBR,10,reviewer_3_cbr,h:76721afa0788359f,M,3.2.2,p. 3,'Meter_On': Missing acknowledgment signal for meter activation.,meter on missing acknowledgment signal for meter activation,reviewer,2026-06-11T22:33:15.131900
costed_cbr_split_soft_n10_005,CBR,10,reviewer_4_cbr,h:8db7747220e93977,M,3.3.1,p. 5,'Allocate_car': A corresponding acknowledgment signal is missing.,allocate car a corresponding acknowledgment signal is missing,reviewer,2026-06-11T22:33:21.687664
costed_cbr_split_soft_n10_005,CBR,10,reviewer_4_cbr,h:f498487056401b39,M,3.3.1,p. 5,'OrderOper': A corresponding reject signal is missing.,orderoper a corresponding reject signal is missing,reviewer,2026-06-11T22:33:21.687664
