run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_ubr_split_soft_n10_010,UBR,planning,moderator,,3c946248c898,gpt-4o-mini,2026-06-11T21:13:44.304305+00:00,2026-06-11T21:13:47.724581+00:00,3.420276,878,202,1080,0.0001317,0.0001212,0.0002529,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_1_ubr,b0121fc8066b,gpt-4o-mini,2026-06-11T21:13:47.732647+00:00,2026-06-11T21:13:53.241856+00:00,5.509209,18557,431,18988,0.00278355,0.0002586,0.00304215,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_1_ubr,eb5dd6c760ca,gpt-4o-mini,2026-06-11T21:13:53.243085+00:00,2026-06-11T21:13:59.789911+00:00,6.546826,1149,289,1438,0.00017235,0.0001734,0.00034575,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_2_ubr,6b62eb6f50a5,gpt-4o-mini,2026-06-11T21:13:59.796502+00:00,2026-06-11T21:14:06.343320+00:00,6.546818,18566,553,19119,0.0027849,0.0003318,0.0031167,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_2_ubr,ae4f45c8d024,gpt-4o-mini,2026-06-11T21:14:06.344183+00:00,2026-06-11T21:14:10.438500+00:00,4.094317,1286,385,1671,0.0001929,0.000231,0.0004239,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_3_ubr,3ae57c8cb2f0,gpt-4o-mini,2026-06-11T21:14:10.445098+00:00,2026-06-11T21:14:16.688371+00:00,6.243273,18562,556,19118,0.0027843,0.0003336,0.0031179,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_3_ubr,1ebc514043fd,gpt-4o-mini,2026-06-11T21:14:16.689078+00:00,2026-06-11T21:14:20.691888+00:00,4.00281,1280,379,1659,0.000192,0.0002274,0.0004194,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_4_ubr,f8c2dd4eadaf,gpt-4o-mini,2026-06-11T21:14:20.699879+00:00,2026-06-11T21:14:27.350834+00:00,6.650955,18558,570,19128,0.0027837,0.000342,0.0031257,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_4_ubr,270d94a0b0c6,gpt-4o-mini,2026-06-11T21:14:27.351266+00:00,2026-06-11T21:14:31.941000+00:00,4.589734,1310,402,1712,0.0001965,0.0002412,0.0004377,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_5_ubr,60ab07bf8a9e,gpt-4o-mini,2026-06-11T21:14:31.949323+00:00,2026-06-11T21:14:39.416910+00:00,7.467587,18556,516,19072,0.0027834,0.0003096,0.003093,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_5_ubr,7f3f68e730a3,gpt-4o-mini,2026-06-11T21:14:39.417919+00:00,2026-06-11T21:14:44.351857+00:00,4.933938,1250,345,1595,0.0001875,0.000207,0.0003945,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_6_ubr,5bdd38fc8c75,gpt-4o-mini,2026-06-11T21:14:44.363103+00:00,2026-06-11T21:14:48.735031+00:00,4.371928,18567,341,18908,0.00278505,0.0002046,0.00298965,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_6_ubr,ca7e9967bc8e,gpt-4o-mini,2026-06-11T21:14:48.735702+00:00,2026-06-11T21:14:52.025264+00:00,3.289562,1040,222,1262,0.000156,0.0001332,0.0002892,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_7_ubr,dbc69b4e451f,gpt-4o-mini,2026-06-11T21:14:52.033592+00:00,2026-06-11T21:14:58.566381+00:00,6.532789,18568,542,19110,0.0027852,0.0003252,0.0031104,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_7_ubr,e2fac7f84bbf,gpt-4o-mini,2026-06-11T21:14:58.566996+00:00,2026-06-11T21:15:03.311335+00:00,4.744339,1272,372,1644,0.0001908,0.0002232,0.000414,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_8_ubr,b25c817eda85,gpt-4o-mini,2026-06-11T21:15:03.323391+00:00,2026-06-11T21:15:09.418423+00:00,6.095032,18569,414,18983,0.00278535,0.0002484,0.00303375,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_8_ubr,520eeb5d6002,gpt-4o-mini,2026-06-11T21:15:09.419042+00:00,2026-06-11T21:15:13.221286+00:00,3.802244,1125,272,1397,0.00016875,0.0001632,0.00033195,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_9_ubr,c12d36a07174,gpt-4o-mini,2026-06-11T21:15:13.229463+00:00,2026-06-11T21:15:17.716127+00:00,4.486664,18557,363,18920,0.00278355,0.0002178,0.00300135,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_9_ubr,b13b30322762,gpt-4o-mini,2026-06-11T21:15:17.716950+00:00,2026-06-11T21:15:20.683403+00:00,2.966453,1060,244,1304,0.000159,0.0001464,0.0003054,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_10_ubr,fde186bd8868,gpt-4o-mini,2026-06-11T21:15:20.694840+00:00,2026-06-11T21:15:28.568725+00:00,7.873885,18564,541,19105,0.0027846,0.0003246,0.0031092,true,
costed_ubr_split_soft_n10_010,UBR,individual_inspection,reviewer,reviewer_10_ubr,b27f5dfd2366,gpt-4o-mini,2026-06-11T21:15:28.569430+00:00,2026-06-11T21:15:33.381587+00:00,4.812157,1272,371,1643,0.0001908,0.0002226,0.0004134,true,
costed_ubr_split_soft_n10_010,UBR,inspection_meeting,scribe,,ae860ad78568,gpt-4o-mini,2026-06-11T21:15:33.408670+00:00,2026-06-11T21:15:46.182230+00:00,12.77356,6739,1225,7964,0.00101085,0.000735,0.00174585,true,
costed_ubr_split_soft_n10_010,UBR,followup,moderator,,18bed0076e64,gpt-4o-mini,2026-06-11T21:15:46.200445+00:00,2026-06-11T21:15:47.832276+00:00,1.631831,700,88,788,0.000105,5.28e-05,0.0001578,true,
