run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_ubr_split_soft_n10_003,UBR,planning,moderator,,ad5763278815,gpt-4o-mini,2026-06-11T22:22:13.660596+00:00,2026-06-11T22:22:15.877959+00:00,2.217363,878,152,1030,0.0001317,9.12e-05,0.0002229,true,
costed_ubr_split_soft_n10_003,UBR,individual_inspection,reviewer,reviewer_1_ubr,9a00c1d5a76d,gpt-4o-mini,2026-06-11T22:22:15.885218+00:00,2026-06-11T22:22:27.638418+00:00,11.7532,18557,537,19094,0.00278355,0.0003222,0.00310575,true,
costed_ubr_split_soft_n10_003,UBR,individual_inspection,reviewer,reviewer_1_ubr,a124c276f5d8,gpt-4o-mini,2026-06-11T22:22:27.639329+00:00,2026-06-11T22:22:32.658087+00:00,5.018758,1272,369,1641,0.0001908,0.0002214,0.0004122,true,
costed_ubr_split_soft_n10_003,UBR,individual_inspection,reviewer,reviewer_2_ubr,db6b4ff75afe,gpt-4o-mini,2026-06-11T22:22:32.664711+00:00,2026-06-11T22:22:40.745062+00:00,8.080351,18566,549,19115,0.0027849,0.0003294,0.0031143,true,
costed_ubr_split_soft_n10_003,UBR,individual_inspection,reviewer,reviewer_2_ubr,52a192b6b192,gpt-4o-mini,2026-06-11T22:22:40.745697+00:00,2026-06-11T22:22:45.355058+00:00,4.609361,1279,380,1659,0.00019185,0.000228,0.00041985,true,
costed_ubr_split_soft_n10_003,UBR,individual_inspection,reviewer,reviewer_3_ubr,5df218fe2390,gpt-4o-mini,2026-06-11T22:22:45.361825+00:00,2026-06-11T22:22:52.831098+00:00,7.469273,18562,530,19092,0.0027843,0.000318,0.0031023,true,
costed_ubr_split_soft_n10_003,UBR,individual_inspection,reviewer,reviewer_3_ubr,4aebdb66153d,gpt-4o-mini,2026-06-11T22:22:52.831786+00:00,2026-06-11T22:22:57.640477+00:00,4.808691,1264,361,1625,0.0001896,0.0002166,0.0004062,true,
costed_ubr_split_soft_n10_003,UBR,individual_inspection,reviewer,reviewer_4_ubr,e3f990ba0b35,gpt-4o-mini,2026-06-11T22:22:57.649923+00:00,2026-06-11T22:23:05.323317+00:00,7.673394,18558,543,19101,0.0027837,0.0003258,0.0031095,true,
costed_ubr_split_soft_n10_003,UBR,individual_inspection,reviewer,reviewer_4_ubr,4f85b11d3bc5,gpt-4o-mini,2026-06-11T22:23:05.324023+00:00,2026-06-11T22:23:09.625308+00:00,4.301285,1274,371,1645,0.0001911,0.0002226,0.0004137,true,
costed_ubr_split_soft_n10_003,UBR,individual_inspection,reviewer,reviewer_5_ubr,415a82558831,gpt-4o-mini,2026-06-11T22:23:09.635210+00:00,2026-06-11T22:23:18.225984+00:00,8.590774,18556,523,19079,0.0027834,0.0003138,0.0030972,true,
costed_ubr_split_soft_n10_003,UBR,individual_inspection,reviewer,reviewer_5_ubr,9efa888268ca,gpt-4o-mini,2026-06-11T22:23:18.229253+00:00,2026-06-11T22:23:22.425365+00:00,4.196112,1255,352,1607,0.00018825,0.0002112,0.00039945,true,
costed_ubr_split_soft_n10_003,UBR,individual_inspection,reviewer,reviewer_6_ubr,d470a88bd227,gpt-4o-mini,2026-06-11T22:23:22.433641+00:00,2026-06-11T22:23:27.748499+00:00,5.314858,18567,339,18906,0.00278505,0.0002034,0.00298845,true,
