run_id,technique,phase,agent_role,reviewer_id,call_id,model,start_time_utc,end_time_utc,duration_seconds,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,usage_available,error
costed_ubr_split_soft_n10_004,UBR,planning,moderator,,04d914c888c5,gpt-4o-mini,2026-06-11T21:00:11.371808+00:00,2026-06-11T21:00:14.467270+00:00,3.095462,878,171,1049,0.0001317,0.0001026,0.0002343,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_1_ubr,740542a04f17,gpt-4o-mini,2026-06-11T21:00:14.474228+00:00,2026-06-11T21:00:21.293811+00:00,6.819583,18557,503,19060,0.00278355,0.0003018,0.00308535,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_1_ubr,403b4aebdaf5,gpt-4o-mini,2026-06-11T21:00:21.294845+00:00,2026-06-11T21:00:26.313256+00:00,5.018411,1235,336,1571,0.00018525,0.0002016,0.00038685,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_2_ubr,a00e274793fe,gpt-4o-mini,2026-06-11T21:00:26.319725+00:00,2026-06-11T21:00:33.491144+00:00,7.171419,18566,543,19109,0.0027849,0.0003258,0.0031107,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_2_ubr,ec425045bb67,gpt-4o-mini,2026-06-11T21:00:33.492184+00:00,2026-06-11T21:00:38.905644+00:00,5.41346,1272,375,1647,0.0001908,0.000225,0.0004158,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_3_ubr,10e093ab6af3,gpt-4o-mini,2026-06-11T21:00:38.912665+00:00,2026-06-11T21:00:46.381367+00:00,7.468702,18562,543,19105,0.0027843,0.0003258,0.0031101,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_3_ubr,c1a0fffd541d,gpt-4o-mini,2026-06-11T21:00:46.382071+00:00,2026-06-11T21:00:51.604897+00:00,5.222826,1274,374,1648,0.0001911,0.0002244,0.0004155,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_4_ubr,ed6ec1409a32,gpt-4o-mini,2026-06-11T21:00:51.612581+00:00,2026-06-11T21:01:01.745186+00:00,10.132605,18558,533,19091,0.0027837,0.0003198,0.0031035,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_4_ubr,3c895df18714,gpt-4o-mini,2026-06-11T21:01:01.746179+00:00,2026-06-11T21:01:06.963241+00:00,5.217062,1263,361,1624,0.00018945,0.0002166,0.00040605,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_5_ubr,3d6a47b18151,gpt-4o-mini,2026-06-11T21:01:06.969808+00:00,2026-06-11T21:01:16.493463+00:00,9.523655,18556,648,19204,0.0027834,0.0003888,0.0031722,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_5_ubr,3cf8ebd1e617,gpt-4o-mini,2026-06-11T21:01:16.494195+00:00,2026-06-11T21:01:23.349233+00:00,6.855038,1394,451,1845,0.0002091,0.0002706,0.0004797,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_6_ubr,1b121fb636dd,gpt-4o-mini,2026-06-11T21:01:23.358584+00:00,2026-06-11T21:01:28.801657+00:00,5.443073,18567,334,18901,0.00278505,0.0002004,0.00298545,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_6_ubr,c391a535fc94,gpt-4o-mini,2026-06-11T21:01:28.802172+00:00,2026-06-11T21:01:32.463107+00:00,3.660935,1043,219,1262,0.00015645,0.0001314,0.00028785,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_7_ubr,ca132df3d590,gpt-4o-mini,2026-06-11T21:01:32.475817+00:00,2026-06-11T21:01:40.864043+00:00,8.388226,18568,547,19115,0.0027852,0.0003282,0.0031134,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_7_ubr,c0800dba9040,gpt-4o-mini,2026-06-11T21:01:40.864705+00:00,2026-06-11T21:01:45.774882+00:00,4.910177,1278,379,1657,0.0001917,0.0002274,0.0004191,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_8_ubr,0639ab552233,gpt-4o-mini,2026-06-11T21:01:45.785346+00:00,2026-06-11T21:01:55.810527+00:00,10.025181,18569,712,19281,0.00278535,0.0004272,0.00321255,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_8_ubr,37414c393fde,gpt-4o-mini,2026-06-11T21:01:55.811631+00:00,2026-06-11T21:02:03.746971+00:00,7.93534,1440,510,1950,0.000216,0.000306,0.000522,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_9_ubr,bbc6c781da8f,gpt-4o-mini,2026-06-11T21:02:03.755212+00:00,2026-06-11T21:02:10.099330+00:00,6.344118,18557,444,19001,0.00278355,0.0002664,0.00304995,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_9_ubr,215642787e26,gpt-4o-mini,2026-06-11T21:02:10.100262+00:00,2026-06-11T21:02:13.831977+00:00,3.731715,1152,300,1452,0.0001728,0.00018,0.0003528,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_10_ubr,d71fb1d861fa,gpt-4o-mini,2026-06-11T21:02:13.842375+00:00,2026-06-11T21:02:23.404572+00:00,9.562197,18564,658,19222,0.0027846,0.0003948,0.0031794,true,
costed_ubr_split_soft_n10_004,UBR,individual_inspection,reviewer,reviewer_10_ubr,2329d418047c,gpt-4o-mini,2026-06-11T21:02:23.405318+00:00,2026-06-11T21:02:29.805958+00:00,6.40064,1381,459,1840,0.00020715,0.0002754,0.00048255,true,
costed_ubr_split_soft_n10_004,UBR,inspection_meeting,scribe,,f4b9fee6b793,gpt-4o-mini,2026-06-11T21:02:29.829446+00:00,2026-06-11T21:02:52.869372+00:00,23.039926,7429,2201,9630,0.00111435,0.0013206,0.00243495,true,
costed_ubr_split_soft_n10_004,UBR,followup,moderator,,38b6d2544ab0,gpt-4o-mini,2026-06-11T21:02:52.893662+00:00,2026-06-11T21:02:54.176927+00:00,1.283265,700,64,764,0.000105,3.84e-05,0.0001434,true,
